chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr4	44624353	44653658	-	285525	YIPF7	358	4.3792877E-2	DAVIES_SUCCESS
chr4	44680432	44702697	+	60558	GUF1	275	1.30851417E-1	DAVIES_SUCCESS
chr4	44703811	44728651	-	132789	GNPDA2	278	1.04790578E-1	DAVIES_SUCCESS
chr4	46037786	46126082	-	2565	GABRG1	231	3.11579196E-1	DAVIES_SUCCESS
chr4	46251580	46392421	-	2555	GABRA2	347	1.84657482E-1	DAVIES_SUCCESS
chr4	46736846	46911252	-	170712	COX7B2	538	7.27606279E-1	DAVIES_SUCCESS
chr4	46920916	46996424	-	2557	GABRA4	415	7.26683454E-1	DAVIES_SUCCESS
chr4	47033294	47428447	+	2560	GABRB1	945	6.47104247E-1	DAVIES_SUCCESS
chr4	47452810	47465676	-	54951	COMMD8	246	2.59746381E-1	DAVIES_SUCCESS
chr4	47487409	47595503	+	57205	ATP10D	630	4.94591931E-1	DAVIES_SUCCESS
chr4	47596017	47840059	-	10699	CORIN	746	5.21583015E-1	DAVIES_SUCCESS
chr4	47849257	47916680	-	152518	NFXL1	299	1.37257457E-1	DAVIES_SUCCESS
chr4	47937993	48018610	-	1259	CNGA1	390	7.40470407E-2	DAVIES_SUCCESS
chr4	48018790	48039080	+	152519	NIPAL1	272	7.82716626E-2	DAVIES_SUCCESS
chr4	48068409	48136273	-	7294	TXK	385	2.39893185E-1	DAVIES_SUCCESS
chr4	48137799	48271814	-	7006	TEC	645	4.43456903E-1	DAVIES_SUCCESS
chr4	48343612	48428215	+	57606	SLAIN2	338	7.39517213E-1	DAVIES_SUCCESS
chr4	48485359	48491541	+	201780	SLC10A4	123	6.09148395E-1	DAVIES_SUCCESS
chr4	48492308	48496422	+	326340	ZAR1	118	6.29538356E-1	DAVIES_SUCCESS
chr4	48499379	48782316	-	285527	FRYL	276	4.26992106E-1	DAVIES_SUCCESS
chr4	48833059	48863834	+	54940	OCIAD1	85	2.96807878E-1	DAVIES_SUCCESS
chr4	48887404	48908815	-	132299	OCIAD2	106	2.19305741E-1	DAVIES_SUCCESS
chr4	48988264	49064095	+	80157	CWH43	191	5.34655265E-3	DAVIES_SUCCESS
chr4	52709275	52783003	+	23142	DCUN1D4	148	6.91416274E-3	DAVIES_SUCCESS
chr4	52859865	52883786	-	339977	LRRC66	123	1.48521678E-3	DAVIES_SUCCESS
chr4	52886860	52904485	-	6443	SGCB	128	1.26339995E-4	DAVIES_SUCCESS
chr4	52917592	52963458	+	132671	SPATA18	194	3.20325331E-5	DAVIES_SUCCESS
chr4	53457126	53525502	-	64854	USP46	192	1.80700459E-1	DAVIES_SUCCESS
chr4	53578620	53580305	+	57291	DANCR	144	1.13454281E-1	DAVIES_SUCCESS
chr4	53578848	53578914	+	100616436	MIR4449	140	1.15321593E-1	DAVIES_SUCCESS
chr4	53579415	53579537	+	677810	SNORA26	144	1.13454281E-1	DAVIES_SUCCESS
chr4	53609683	53617807	-	100288413	ERVMER34-1	191	9.19516992E-2	DAVIES_SUCCESS
chr4	53656160	53681631	+	152578	LOC152578	266	1.49222099E-1	DAVIES_SUCCESS
chr4	53728494	53733002	+	65997	RASL11B	170	8.98559384E-2	DAVIES_SUCCESS
chr4	53739150	54232242	-	152579	SCFD2	890	2.18662111E-1	DAVIES_SUCCESS
chr4	54243819	55164412	+	5156	PDGFRA	2093	5.12054413E-1	DAVIES_SUCCESS
chr4	54326436	54518682	-	84708	LNX1	725	7.98516699E-1	DAVIES_SUCCESS
chr4	54366243	54389443	+	100873939	LNX1-AS1	274	8.01445805E-1	DAVIES_SUCCESS
chr4	54459122	54471548	+	100873955	LNX1-AS2	330	9.04536333E-1	DAVIES_SUCCESS
chr4	54851665	54853449	-	402176	RPL21P44	111	2.53236649E-1	DAVIES_SUCCESS
chr4	54875957	54930815	-	26511	CHIC2	164	1.77904893E-1	DAVIES_SUCCESS
chr4	54966247	54968122	+	170825	GSX2	162	3.72890582E-1	DAVIES_SUCCESS
chr4	55524094	55606881	+	3815	KIT	390	7.11368299E-1	DAVIES_SUCCESS
chr4	55944425	55991762	-	3791	KDR	408	9.76797988E-1	DAVIES_SUCCESS
chr4	56212387	56239266	+	79644	SRD5A3	291	6.71332749E-1	DAVIES_SUCCESS
chr4	56230139	56251747	-	100506462	SRD5A3-AS1	262	5.10431787E-1	DAVIES_SUCCESS
chr4	56262079	56292342	+	55858	TMEM165	313	5.27923188E-1	DAVIES_SUCCESS
chr4	56294067	56413076	-	9575	CLOCK	646	5.11603411E-1	DAVIES_SUCCESS
chr4	56422691	56458379	-	132954	PDCL2	425	5.44576218E-1	DAVIES_SUCCESS
chr4	56461397	56502465	-	10874	NMU	432	7.05737205E-1	DAVIES_SUCCESS
chr4	56686236	56703430	+	644145	LOC644145	242	8.06473911E-1	DAVIES_SUCCESS
chr4	56719815	56771244	+	55763	EXOC1	254	9.68383728E-1	DAVIES_SUCCESS
chr4	56814973	56899529	+	9662	CEP135	306	5.25895356E-1	DAVIES_SUCCESS
chr4	57036360	57196890	+	57482	KIAA1211	647	5.64103808E-2	DAVIES_SUCCESS
chr4	57204456	57253638	-	132949	AASDH	353	4.88409933E-2	DAVIES_SUCCESS
chr4	57259528	57301802	-	5471	PPAT	300	2.18520304E-2	DAVIES_SUCCESS
chr4	57301914	57327534	+	10606	PAICS	273	2.15851506E-2	DAVIES_SUCCESS
chr4	57333761	57369847	+	6731	SRP72	287	3.69716478E-2	DAVIES_SUCCESS
chr4	57371374	57390058	+	132946	ARL9	281	8.92584494E-2	DAVIES_SUCCESS
chr4	57396774	57469489	+	100506564	THEGL	401	1.22193349E-1	DAVIES_SUCCESS
chr4	57514153	57547872	-	84525	HOPX	356	1.12846816E-1	DAVIES_SUCCESS
chr4	57676025	57688035	-	6691	SPINK2	341	5.30014091E-2	DAVIES_SUCCESS
chr4	57774041	57832976	+	5978	REST	500	7.91733604E-2	DAVIES_SUCCESS
chr4	57829515	57843826	-	84273	NOA1	299	4.64796637E-2	DAVIES_SUCCESS
chr4	57845108	57897334	+	5431	POLR2B	556	6.58624168E-2	DAVIES_SUCCESS
chr4	57897236	57976551	-	3490	IGFBP7	612	1.25718897E-1	DAVIES_SUCCESS
chr4	57975927	58071465	+	255130	LOC255130	548	6.18717408E-1	DAVIES_SUCCESS
chr4	62066973	62938168	+	23284	LPHN3	1529	8.4904503E-1	DAVIES_SUCCESS
chr4	65144176	65275178	-	253017	TECRL	376	1.41436873E-1	DAVIES_SUCCESS
chr4	65779998	65870218	-	401134	LOC401134	603	1.39906741E-1	DAVIES_SUCCESS
chr4	66185280	66535653	-	2044	EPHA5	1292	2.89539956E-1	DAVIES_SUCCESS
chr4	66535678	66559104	+	100144602	LOC100144602	304	3.58505353E-1	DAVIES_SUCCESS
chr4	68337988	68411256	-	1060	CENPC1	489	3.51555027E-1	DAVIES_SUCCESS
chr4	68424445	68473055	+	26228	STAP1	381	3.34722515E-1	DAVIES_SUCCESS
chr4	68481478	68566889	-	55236	UBA6	448	1.96026148E-1	DAVIES_SUCCESS
chr4	68566995	68946669	+	550112	LOC550112	1027	4.35293347E-1	DAVIES_SUCCESS
chr4	68603098	68621804	-	2798	GNRHR	201	1.66625245E-1	DAVIES_SUCCESS
chr4	68686593	68749716	-	9407	TMPRSS11D	284	4.15233916E-1	DAVIES_SUCCESS
chr4	68776018	68829232	-	339967	TMPRSS11A	349	4.77705957E-1	DAVIES_SUCCESS
chr4	68857529	68863157	-	644759	TMPRSS11GP	279	6.02409254E-1	DAVIES_SUCCESS
chr4	68918915	68995587	-	389208	TMPRSS11F	350	5.95519488E-1	DAVIES_SUCCESS
chr4	68919225	68938951	+	550113	LOC550113	283	5.7272221E-1	DAVIES_SUCCESS
chr4	68926327	68929015	-	401135	SYT14L	256	5.7691975E-1	DAVIES_SUCCESS
chr4	69048009	69078188	+	100130017	FTLP10	187	8.52932313E-1	DAVIES_SUCCESS
chr4	69054241	69083798	-	401136	TMPRSS11BNL	183	8.62441826E-1	DAVIES_SUCCESS
chr4	69092370	69111412	-	132724	TMPRSS11B	180	8.21671E-1	DAVIES_SUCCESS
chr4	69176104	69215824	-	91746	YTHDC1	65	6.6159915E-1	DAVIES_SUCCESS
chr4	69313166	69363322	+	28983	TMPRSS11E	71	8.03534158E-2	DAVIES_SUCCESS
chr4	69402902	69434245	-	7367	UGT2B17	38	9.71508229E-1	DAVIES_SUCCESS
chr4	69512314	69536494	-	7366	UGT2B15	78	2.61533351E-1	DAVIES_SUCCESS
chr4	69681712	69886113	+	7365	UGT2B10	259	3.72454531E-1	DAVIES_SUCCESS
chr4	69794176	69817509	-	79799	UGT2A3	45	1.27492192E-1	DAVIES_SUCCESS
chr4	69962192	69978705	+	7364	UGT2B7	480	6.2616956E-1	DAVIES_SUCCESS
chr4	70066050	70080449	-	10720	UGT2B11	542	7.89181109E-1	DAVIES_SUCCESS
chr4	70146216	70160768	+	54490	UGT2B28	348	9.19904289E-1	DAVIES_SUCCESS
chr4	70345882	70391732	-	7363	UGT2B4	840	6.59452765E-1	DAVIES_SUCCESS
chr4	70454134	70518967	-	10941	UGT2A1	825	7.66982755E-1	DAVIES_SUCCESS
chr4	70592685	70626430	-	27284	SULT1B1	426	4.78958348E-1	DAVIES_SUCCESS
chr4	70706929	70725870	-	6783	SULT1E1	227	2.84520723E-1	DAVIES_SUCCESS
chr4	70796798	70812288	+	1446	CSN1S1	195	2.05004567E-1	DAVIES_SUCCESS
chr4	70820973	70826726	-	1447	CSN2	171	2.85892248E-1	DAVIES_SUCCESS
chr4	70861647	70868173	+	6779	STATH	191	3.28761037E-1	DAVIES_SUCCESS
chr4	70894129	70902255	+	3347	HTN3	208	5.08812694E-1	DAVIES_SUCCESS
chr4	70916158	70924559	+	3346	HTN1	231	6.09514451E-1	DAVIES_SUCCESS
chr4	70933102	70950988	+	286828	CSN1S2AP	268	5.11209509E-1	DAVIES_SUCCESS
chr4	70999320	71012421	+	100337616	CSN1S2BP	282	1.37434244E-1	DAVIES_SUCCESS
chr4	71017792	71032326	+	401137	C4orf40	302	7.54385379E-2	DAVIES_SUCCESS
chr4	71062243	71070293	+	54959	ODAM	336	1.02433362E-1	DAVIES_SUCCESS
chr4	71091787	71100968	+	260436	FDCSP	433	7.67836315E-2	DAVIES_SUCCESS
chr4	71108332	71117145	+	1448	CSN3	441	8.34447631E-2	DAVIES_SUCCESS
chr4	71200670	71202833	+	85438	CABS1	472	3.53232579E-1	DAVIES_SUCCESS
chr4	71226492	71255961	+	10879	SMR3B	574	9.60608518E-2	DAVIES_SUCCESS
chr4	71263598	71275914	+	58503	PROL1	457	1.91777251E-2	DAVIES_SUCCESS
chr4	71296208	71348714	+	4589	MUC7	674	9.90431018E-3	DAVIES_SUCCESS
chr4	71384297	71398459	+	401138	AMTN	550	3.38470315E-2	DAVIES_SUCCESS
chr4	71457974	71473004	+	258	AMBN	308	1.07886617E-1	DAVIES_SUCCESS
chr4	71494460	71512536	+	10117	ENAM	174	1.83498931E-1	DAVIES_SUCCESS
chr4	71521257	71532348	-	3512	IGJ	97	3.53010302E-1	DAVIES_SUCCESS
chr4	71554195	71556268	+	57050	UTP3	56	6.44683384E-1	DAVIES_SUCCESS
chr4	71570653	71674336	+	22902	RUFY3	80	9.44420042E-1	DAVIES_SUCCESS
chr4	71681498	71705627	-	2926	GRSF1	73	2.01808486E-1	DAVIES_SUCCESS
chr4	71768056	71853891	+	92597	MOB1B	119	1.45424995E-2	DAVIES_SUCCESS
chr4	71859264	71896629	+	1633	DCK	127	1.45942846E-1	DAVIES_SUCCESS
chr4	72053002	72437804	+	8671	SLC4A4	648	3.25577738E-1	DAVIES_SUCCESS
chr4	72607410	72671237	-	2638	GC	369	6.22926257E-1	DAVIES_SUCCESS
chr4	72897520	73013918	+	10886	NPFFR2	236	7.54623561E-1	DAVIES_SUCCESS
chr4	73146685	73434516	-	9508	ADAMTS3	443	4.67166706E-1	DAVIES_SUCCESS
chr4	73920415	73935472	-	285521	COX18	62	3.2263826E-1	DAVIES_SUCCESS
chr4	73940501	74124502	-	26057	ANKRD17	136	2.65991E-1	DAVIES_SUCCESS
chr4	74269971	74287129	+	213	ALB	143	2.29555349E-1	DAVIES_SUCCESS
chr4	74296854	74321492	+	174	AFP	168	1.71890159E-1	DAVIES_SUCCESS
chr4	74347461	74369718	+	173	AFM	170	8.95404143E-2	DAVIES_SUCCESS
chr4	74374519	74394250	+	728040	LOC728040	153	6.96991559E-2	DAVIES_SUCCESS
chr4	74437266	74486348	-	166824	RASSF6	234	1.75903604E-1	DAVIES_SUCCESS
chr4	74606222	74609433	+	3576	IL8	172	8.38757323E-1	DAVIES_SUCCESS
chr4	74702272	74704477	+	6372	CXCL6	121	5.51804953E-1	DAVIES_SUCCESS
chr4	74719012	74720198	+	5197	PF4V1	154	4.91953266E-1	DAVIES_SUCCESS
chr4	74735108	74737019	+	2919	CXCL1	147	3.6300944E-1	DAVIES_SUCCESS
chr4	74846541	74847841	-	5196	PF4	120	2.60702814E-2	DAVIES_SUCCESS
chr4	74852155	74853907	-	5473	PPBP	112	2.64928935E-2	DAVIES_SUCCESS
chr4	74861358	74864446	-	6374	CXCL5	100	2.69565002E-2	DAVIES_SUCCESS
chr4	74902311	74904490	-	2921	CXCL3	63	2.45702981E-2	DAVIES_SUCCESS
chr4	74919754	74921116	-	10895	PPBPP2	49	1.42758262E-1	DAVIES_SUCCESS
chr4	74962753	74964997	-	2920	CXCL2	45	1.05630747E-1	DAVIES_SUCCESS
chr4	74979895	75168814	+	441024	MTHFD2L	313	2.87821099E-1	DAVIES_SUCCESS
chr4	75174186	75182520	+	255324	EPGN	230	4.63307112E-1	DAVIES_SUCCESS
chr4	75230859	75254477	+	2069	EREG	306	5.74272454E-1	DAVIES_SUCCESS
chr4	75310852	75490485	+	374	AREG	434	1.43472291E-1	DAVIES_SUCCESS
chr4	75671447	75719882	-	685	BTC	396	1.36058469E-1	DAVIES_SUCCESS
chr4	75858284	75975325	+	25849	PARM1	345	7.53869693E-1	DAVIES_SUCCESS
chr4	76279285	76287776	+	441025	LOC441025	409	3.57797988E-2	DAVIES_SUCCESS
chr4	76404246	76439640	-	25898	RCHY1	257	1.4595763E-1	DAVIES_SUCCESS
chr4	76439653	76472540	+	152815	THAP6	252	1.96132518E-1	DAVIES_SUCCESS
chr4	76481257	76491103	+	152816	C4orf26	222	2.60479166E-1	DAVIES_SUCCESS
chr4	76501703	76555721	-	8999	CDKL2	321	3.94822049E-1	DAVIES_SUCCESS
chr4	76567952	76598667	-	9908	G3BP2	302	7.2359504E-1	DAVIES_SUCCESS
chr4	76649828	76735366	+	8615	USO1	378	6.63061221E-1	DAVIES_SUCCESS
chr4	76781025	76823681	-	5470	PPEF2	251	5.36531709E-1	DAVIES_SUCCESS
chr4	76831807	76862166	-	27163	NAAA	246	6.31135515E-1	DAVIES_SUCCESS
chr4	76871067	76912113	-	55153	SDAD1	344	7.03041736E-1	DAVIES_SUCCESS
chr4	76922622	76928641	-	4283	CXCL9	363	5.2641113E-1	DAVIES_SUCCESS
chr4	76932332	77033955	+	419	ART3	936	2.66419559E-1	DAVIES_SUCCESS
chr4	76942268	76944689	-	3627	CXCL10	413	4.87651835E-1	DAVIES_SUCCESS
chr4	76954839	76957350	-	6373	CXCL11	468	4.13600225E-1	DAVIES_SUCCESS
chr4	77035816	77069655	-	53371	NUP54	684	1.24630212E-1	DAVIES_SUCCESS
chr4	77079891	77135052	-	950	SCARB2	718	6.84498359E-2	DAVIES_SUCCESS
chr4	77135192	77204936	+	100129583	FAM47E	554	5.35441143E-3	DAVIES_SUCCESS
chr4	77172852	77232283	+	100631383	FAM47E-STBD1	455	6.18635006E-3	DAVIES_SUCCESS
chr4	77227178	77232283	+	8987	STBD1	260	1.33892583E-2	DAVIES_SUCCESS
chr4	77234191	77328458	-	339965	CCDC158	378	4.89880667E-3	DAVIES_SUCCESS
chr4	77356252	77704405	+	57619	SHROOM3	996	2.88877249E-2	DAVIES_SUCCESS
chr4	77494720	77494785	+	100616299	MIR4450	279	2.949588E-1	DAVIES_SUCCESS
chr4	77816081	77819002	-	345079	SOWAHB	278	4.13099626E-1	DAVIES_SUCCESS
chr4	77870894	77959768	+	55752	SEPT11	319	2.89782495E-1	DAVIES_SUCCESS
chr4	77969176	77997125	-	10983	CCNI	167	4.24621723E-1	DAVIES_SUCCESS
chr4	78078356	78091213	+	901	CCNG2	269	3.02665605E-1	DAVIES_SUCCESS
chr4	78432906	78532988	+	10563	CXCL13	244	3.15030342E-1	DAVIES_SUCCESS
chr4	78634540	78740544	-	246175	CNOT6L	241	7.35241066E-1	DAVIES_SUCCESS
chr4	78783804	78873944	+	65008	MRPL1	268	9.45067641E-1	DAVIES_SUCCESS
chr4	78978723	79465423	+	80144	FRAS1	1613	6.7139946E-1	DAVIES_SUCCESS
chr4	79472741	79531605	+	306	ANXA3	487	1.49233961E-1	DAVIES_SUCCESS
chr4	79567147	79605655	+	100505702	LOC100505702	228	6.39064695E-2	DAVIES_SUCCESS
chr4	79697531	79833341	+	55589	BMP2K	125	3.49757384E-1	DAVIES_SUCCESS
chr4	79808283	79860582	-	152559	PAQR3	137	5.74094076E-1	DAVIES_SUCCESS
chr4	79892901	80229953	+	100505875	LOC100505875	834	3.4051334E-1	DAVIES_SUCCESS
chr4	80238271	80247171	-	84779	NAA11	132	6.71680926E-1	DAVIES_SUCCESS
chr4	80327506	80329372	-	2712	GK2	113	8.65290486E-1	DAVIES_SUCCESS
chr4	80413746	80497614	+	100506035	LOC100506035	272	3.27373215E-1	DAVIES_SUCCESS
chr4	80748624	80784401	+	118425	PCAT4	356	2.37698762E-1	DAVIES_SUCCESS
chr4	80822770	80994477	-	118429	ANTXR2	595	2.55983317E-2	DAVIES_SUCCESS
chr4	81105438	81125482	+	56978	PRDM8	305	3.68977703E-1	DAVIES_SUCCESS
chr4	81187741	81212171	+	2250	FGF5	285	2.68901721E-1	DAVIES_SUCCESS
chr4	81256873	81884910	+	255119	C4orf22	933	7.65550041E-1	DAVIES_SUCCESS
chr4	81952118	81978685	+	651	BMP3	193	8.22434968E-1	DAVIES_SUCCESS
chr4	82009836	82136218	-	5593	PRKG2	415	2.90685392E-2	DAVIES_SUCCESS
chr4	82348218	82393061	-	153020	RASGEF1B	251	3.99048688E-1	DAVIES_SUCCESS
chr4	83274466	83295149	-	3184	HNRNPD	237	8.52023874E-1	DAVIES_SUCCESS
chr4	83343716	83351378	-	9987	HNRPDL	203	7.32802593E-1	DAVIES_SUCCESS
chr4	83351725	83382244	+	58478	ENOPH1	238	8.15178131E-1	DAVIES_SUCCESS
chr4	83405603	83483510	-	441027	TMEM150C	302	1.14498796E-1	DAVIES_SUCCESS
chr4	83534265	83542590	-	439934	LINC00575	382	8.39532719E-3	DAVIES_SUCCESS
chr4	83550689	83720010	-	79966	SCD5	888	4.93078088E-3	DAVIES_SUCCESS
chr4	83674489	83674583	-	693160	MIR575	357	1.61634785E-2	DAVIES_SUCCESS
chr4	83739813	83822069	-	22872	SEC31A	310	3.2322419E-2	DAVIES_SUCCESS
chr4	83814604	83822069	-	100499177	THAP9-AS1	186	1.7160906E-2	DAVIES_SUCCESS
chr4	83821836	83841438	+	79725	THAP9	217	2.23145674E-2	DAVIES_SUCCESS
chr4	83845755	83934040	-	132660	LIN54	296	1.15165768E-2	DAVIES_SUCCESS
chr4	83956238	83996971	+	51138	COPS4	180	6.57368734E-3	DAVIES_SUCCESS
chr4	84011210	84035911	-	51316	PLAC8	136	3.60103646E-2	DAVIES_SUCCESS
chr4	84182688	84206067	-	27235	COQ2	368	8.18765873E-1	DAVIES_SUCCESS
chr4	84213613	84256306	-	10855	HPSE	289	6.89105353E-1	DAVIES_SUCCESS
chr4	84328498	84377025	-	113510	HELQ	259	4.31729146E-1	DAVIES_SUCCESS
chr4	84377117	84382929	+	51023	MRPS18C	195	4.1591875E-1	DAVIES_SUCCESS
chr4	84382093	84406290	-	84142	FAM175A	264	4.00410189E-1	DAVIES_SUCCESS
chr4	84457066	84527027	+	84803	AGPAT9	481	5.72852664E-1	DAVIES_SUCCESS
chr4	85414435	85419387	-	4825	NKX6-1	152	3.87710229E-1	DAVIES_SUCCESS
chr4	85504056	85572493	+	1040	CDS1	223	1.01045033E-1	DAVIES_SUCCESS
chr4	85590692	85887544	-	23001	WDFY3	221	4.77307294E-2	DAVIES_SUCCESS
chr4	85887970	85928168	+	404201	WDFY3-AS2	83	1.19448001E-1	DAVIES_SUCCESS
chr4	86396283	86923823	+	83478	ARHGAP24	1377	6.60714473E-1	DAVIES_SUCCESS
chr4	86643620	86643686	+	100616349	MIR4451	271	7.44629987E-1	DAVIES_SUCCESS
chr4	86936275	87515263	-	5602	MAPK10	981	7.11837684E-1	DAVIES_SUCCESS
chr4	87515467	87736328	+	5783	PTPN13	426	3.08076352E-1	DAVIES_SUCCESS
chr4	87744620	87770416	-	345274	SLC10A6	284	2.2882851E-1	DAVIES_SUCCESS
chr4	87797357	87813575	-	132989	C4orf36	216	2.53170976E-1	DAVIES_SUCCESS
chr4	87846045	87856002	-	100506746	LOC100506746	200	9.5572416E-2	DAVIES_SUCCESS
chr4	87856153	88062206	+	4299	AFF1	497	5.21980963E-2	DAVIES_SUCCESS
chr4	88082213	88141674	-	57563	KLHL8	289	6.23707929E-1	DAVIES_SUCCESS
chr4	88221646	88221735	-	100847027	MIR5705	239	9.21965292E-1	DAVIES_SUCCESS
chr4	88224940	88244056	-	345275	HSD17B13	316	9.53342859E-1	DAVIES_SUCCESS
chr4	88257690	88312455	-	51170	HSD17B11	383	9.50100202E-1	DAVIES_SUCCESS
chr4	88343727	88380606	+	53343	NUDT9	316	8.35658278E-1	DAVIES_SUCCESS
chr4	88394487	88450655	-	8404	SPARCL1	383	9.18957265E-1	DAVIES_SUCCESS
chr4	88529680	88538025	+	1834	DSPP	219	9.17430328E-1	DAVIES_SUCCESS
chr4	88571453	88585512	+	1758	DMP1	247	9.07174753E-1	DAVIES_SUCCESS
chr4	88720701	88733601	+	3381	IBSP	380	5.89606378E-1	DAVIES_SUCCESS
chr4	88742562	88767968	+	56955	MEPE	522	3.30928565E-1	DAVIES_SUCCESS
chr4	88896801	88904563	+	6696	SPP1	284	2.78723236E-2	DAVIES_SUCCESS
chr4	88928798	88998931	+	5311	PKD2	320	7.49935222E-2	DAVIES_SUCCESS
chr4	89011415	89152474	-	9429	ABCG2	482	8.92290654E-1	DAVIES_SUCCESS
chr4	89178760	89205983	-	152926	PPM1K	242	9.0059954E-1	DAVIES_SUCCESS
chr4	89299890	89364249	+	55008	HERC6	209	2.24116316E-1	DAVIES_SUCCESS
chr4	89378267	89427319	+	51191	HERC5	98	3.35440051E-1	DAVIES_SUCCESS
chr4	89442128	89444952	-	100996939	PYURF	124	3.41590525E-1	DAVIES_SUCCESS
chr4	89513573	89629693	+	8916	HERC3	320	3.25715865E-1	DAVIES_SUCCESS
chr4	89617065	89619023	-	266812	NAP1L5	146	3.22692403E-1	DAVIES_SUCCESS
chr4	89630939	89651254	+	285512	FAM13A-AS1	183	3.42962483E-1	DAVIES_SUCCESS
chr4	89647104	90032549	-	10144	FAM13A	1285	3.11657812E-1	DAVIES_SUCCESS
chr4	90033967	90036052	+	166815	TIGD2	395	5.38378287E-1	DAVIES_SUCCESS
chr4	90165428	90229161	-	285513	GPRIN3	368	8.12199659E-1	DAVIES_SUCCESS
chr4	90645249	90759447	-	6622	SNCA	556	8.34131409E-1	DAVIES_SUCCESS
chr4	90757551	90763142	+	644248	LOC644248	336	7.59952027E-1	DAVIES_SUCCESS
chr4	90816002	90875780	+	22915	MMRN1	274	3.50299051E-1	DAVIES_SUCCESS
chr4	91048683	92523370	+	401145	CCSER1	3323	8.93782627E-1	DAVIES_SUCCESS
chr4	93225549	94693649	+	2895	GRID2	2409	6.97162667E-2	DAVIES_SUCCESS
chr4	94750077	94751142	+	474	ATOH1	240	7.03918859E-1	DAVIES_SUCCESS
chr4	95128758	95212443	+	56916	SMARCAD1	345	6.05684587E-1	DAVIES_SUCCESS
chr4	95219706	95264027	-	27306	HPGDS	323	6.47555869E-1	DAVIES_SUCCESS
chr4	95373007	95589378	+	10611	PDLIM5	544	3.85680043E-1	DAVIES_SUCCESS
chr4	95679127	96079601	+	658	BMPR1B	1074	1.90626071E-1	DAVIES_SUCCESS
chr4	96083655	96470361	-	8633	UNC5C	1127	4.38269367E-1	DAVIES_SUCCESS
chr4	96761238	96762625	+	5161	PDHA2	445	9.69393609E-1	DAVIES_SUCCESS
chr4	98288076	98411315	+	101410545	STPG2-AS1	266	5.22549724E-1	DAVIES_SUCCESS
chr4	98480024	99064391	-	285555	STPG2	1621	6.41370819E-1	DAVIES_SUCCESS
chr4	99182526	99365012	+	5910	RAP1GDS1	362	6.88471386E-1	DAVIES_SUCCESS
chr4	99391517	99579812	-	10098	TSPAN5	508	1.43977909E-1	DAVIES_SUCCESS
chr4	99799606	99851786	-	1977	EIF4E	261	7.20243252E-1	DAVIES_SUCCESS
chr4	99916787	99983960	+	23173	METAP1	332	3.59746384E-1	DAVIES_SUCCESS
chr4	99918537	99918611	+	100500867	MIR3684	139	5.86330952E-1	DAVIES_SUCCESS
chr4	99992129	100009931	-	128	ADH5	374	1.599003E-1	DAVIES_SUCCESS
chr4	100010007	100222513	+	100507053	LOC100507053	888	3.19548916E-1	DAVIES_SUCCESS
chr4	100044832	100065449	-	127	ADH4	433	1.21920202E-1	DAVIES_SUCCESS
chr4	100081750	100082804	-	359806	PCNAP1	325	1.14574904E-1	DAVIES_SUCCESS
chr4	100123794	100140403	-	130	ADH6	231	5.96095986E-1	DAVIES_SUCCESS
chr4	100197522	100212185	-	124	ADH1A	268	9.69099993E-1	DAVIES_SUCCESS
chr4	100227526	100242572	-	125	ADH1B	387	9.08607104E-1	DAVIES_SUCCESS
chr4	100257648	100273917	-	126	ADH1C	494	9.34248829E-1	DAVIES_SUCCESS
chr4	100333417	100356667	-	131	ADH7	375	6.26197783E-1	DAVIES_SUCCESS
chr4	100432160	100463460	+	84103	C4orf17	271	8.23904725E-1	DAVIES_SUCCESS
chr4	100467863	100485189	-	93587	TRMT10A	282	9.20489013E-1	DAVIES_SUCCESS
chr4	100485239	100545154	+	4547	MTTP	335	9.29352137E-1	DAVIES_SUCCESS
chr4	100737980	100791346	+	27071	DAPP1	292	7.73255432E-1	DAVIES_SUCCESS
chr4	100799494	100815703	-	8649	LAMTOR3	169	8.31106781E-1	DAVIES_SUCCESS
chr4	100817406	100867883	-	79982	DNAJB14	178	8.60852763E-1	DAVIES_SUCCESS
chr4	100869242	100871512	-	3015	H2AFZ	113	8.4955856E-1	DAVIES_SUCCESS
chr4	100871635	100873620	+	256880	LOC256880	112	8.50236819E-1	DAVIES_SUCCESS
chr4	101107026	101111655	-	115265	DDIT4L	325	7.27794496E-1	DAVIES_SUCCESS
chr4	101316497	101439250	-	51705	EMCN	562	8.68419119E-1	DAVIES_SUCCESS
chr4	101581435	101596270	-	100874275	EMCN-IT3	289	8.67497622E-1	DAVIES_SUCCESS
chr4	101944586	102268628	-	5530	PPP3CA	737	4.14753119E-1	DAVIES_SUCCESS
chr4	102268933	102270040	+	90024	FLJ20021	125	8.33959653E-1	DAVIES_SUCCESS
chr4	102341117	102995969	+	55024	BANK1	1474	1.36680248E-1	DAVIES_SUCCESS
chr4	103172197	103266655	-	64116	SLC39A8	577	1.66863342E-2	DAVIES_SUCCESS
chr4	103422485	103538459	+	4790	NFKB1	395	6.28648751E-1	DAVIES_SUCCESS
chr4	103552642	103682151	-	4126	MANBA	348	6.63488628E-1	DAVIES_SUCCESS
chr4	103717132	103790032	-	7323	UBE2D3	275	5.4423969E-1	DAVIES_SUCCESS
