Chromosome	Gene	-log10(pvalue)	Gene_start	Number_of_SNP
chr4	EMCN	4.037887433359919	101316497	3425
chr4	PPP3CA	3.5646829021755577	101944565	1758
chr4	AP001816.1	1.5115056890430993	102268936	146
chr4	BANK1	3.2413916144791344	102332442	4013
chr4	SLC39A8	2.7921852749624057	103172197	1602
chr4	NFKB1	2.511199776862952	103422485	654
chr4	MANBA	2.5141934260851695	103552659	729
chr4	UBE2D3	2.2709729748082097	103715539	479
chr4	CISD2	1.7681304515776783	103790134	64
chr4	SLC9B1	2.4521207320421183	103806204	633
chr4	SLC9B2	1.9634070312188037	103941024	229
chr4	BDH2	2.478267131035405	104000591	91
chr4	CENPE	2.4002042320741395	104026962	1364
chr4	TACR3	2.6999591498624915	104507187	3109
chr4	CXXC4	4.118245123781841	105389468	3096
chr4	TET2	3.9393512565803084	106067031	2061
chr4	PPA2	2.9285193484208554	106290233	1098
chr4	ARHGEF38	2.8067362269986487	106473776	818
chr4	INTS12	2.0302747862939543	106603783	307
chr4	GSTCD	2.359707427777892	106629934	574
chr4	NPNT	2.380737578001728	106815931	751
chr4	TBCK	3.4136118863983334	106962755	1104
chr4	AIMP1	3.0647260663868474	107236700	1455
chr4	DKK2	4.547500556683718	107842958	3573
chr4	PAPSS1	3.015541099050744	108511432	1465
chr4	SGMS2	4.13814551201281	108745718	534
chr4	CYP2U1	3.387835189089413	108852524	235
chr4	HADH	2.0195021326658122	108910869	252
chr4	LEF1	3.415348827530175	108968700	1437
chr4	RPL34	2.357204196913651	109541721	1081
chr4	OSTC	2.04372637154585	109571739	263
chr4	ETNPPL	1.9762949573779627	109663195	357
chr4	COL25A1	3.19070565638688	109731876	2772
chr4	SEC24B	2.731503934045311	110354927	745
chr4	CCDC109B	2.5032114513969024	110481360	615
chr4	CASP6	1.3335241405645721	110609784	69
chr4	PLA2G12A	1.0810312798848885	110631144	80
chr4	CFI	3.6509323836737018	110661851	348
chr4	GAR1	1.6453231225511515	110736665	95
chr4	RRH	1.9327282315484082	110749149	100
chr4	LRIT3	3.1895396380216545	110769357	256
chr4	EGF	1.7078658140951126	110834039	558
chr4	ELOVL6	4.129270788375873	110967001	1451
chr4	ENPEP	3.500554870301371	111286888	1538
chr4	PITX2	2.889396823413967	111538578	3359
chr4	C4orf32	2.9368393421593684	113066552	3319
chr4	AP1AR	1.4566746134158302	113152892	220
chr4	TIFA	3.0164075377504314	113195697	75
chr4	ALPK1	2.7742669709324663	113206664	902
chr4	NEUROG2	1.2744803892286996	113434671	242
chr4	C4orf21	1.9053926297797361	113460491	422
chr4	LARP7	2.3167754959235145	113558119	364
chr4	ANK2	2.0426135074863354	113739264	3000
chr4	CAMK2D	2.2895906636662264	114372187	1869
chr4	ARSJ	2.206758066242612	114821439	2216
chr4	UGT8	3.142513115198139	115519610	2400
chr4	NDST4	2.774001048154639	115748918	5205
chr4	MTRNR2L13	3.0841112651252187	117220015	5032
chr4	TRAM1L1	3.6047819756125277	118004717	4434
chr4	NDST3	3.901048397609233	118954772	3336
chr4	PRSS12	2.805924336645192	119201192	1087
chr4	METTL14	1.9245661888834729	119606522	718
chr4	SEC24D	2.820557370636885	119643977	807
chr4	SYNPO2	2.440077821996474	119809995	1294
chr4	MYOZ2	2.4659472275575323	120056938	521
chr4	RP11-455G16.1	1.9815241945259223	120113927	105
chr4	USP53	1.9459694590425791	120133741	379
chr4	C4orf3	1.3585804276153852	120218206	77
chr4	FABP2	2.3659945633579835	120238404	840
chr4	PDE5A	3.584876345337027	120415549	2198
chr4	MAD2L1	3.2473631552460507	120976762	2538
chr4	PRDM5	4.227187055491201	121606073	3582
chr4	NDNF	2.106979333670575	121956767	658
chr4	TNIP3	2.2008725139049714	122052562	865
chr4	QRFPR	2.3032950921961963	122250466	1792
chr4	ANXA5	2.780062000330768	122589109	1266
chr4	TMEM155	1.5119515505655559	122680087	251
chr4	AC079341.1	1.7401243272481302	122685739	109
chr4	EXOSC9	1.7012451419907102	122722471	130
chr4	CCNA2	1.1494579099715392	122737598	25
chr4	BBS7	2.834666627403017	122745594	162
chr4	TRPC3	2.4809639047213916	122800181	823
chr4	KIAA1109	3.1373791222415264	123073487	1270
chr4	ADAD1	2.2569388720510988	123300120	291
chr4	IL2	1.9498484726590688	123372624	418
chr4	IL21	2.263461677913261	123533782	597
chr4	BBS12	2.821258958803133	123653856	460
chr4	FGF2	3.1346365926535955	123747862	593
chr4	NUDT6	2.2036470330046467	123809851	202
chr4	SPATA5	3.549382975292787	123844228	2335
chr4	SPRY1	3.1316906676568546	124317949	3377
chr4	ANKRD50	3.246708100242085	125585206	5222
chr4	FAT4	3.1639285576336253	126237553	8124
chr4	INTU	3.8176538356695495	128544425	5497
chr4	SLC25A31	1.6185509750354	128651532	144
chr4	HSPA4L	2.4933394070928725	128702975	240
chr4	PLK4	2.596236238298935	128802015	134
chr4	MFSD8	1.4935423231577571	128838959	185
chr4	C4orf29	1.9998784145662336	128886460	258
chr4	LARP1B	1.779591149468549	128982422	818
chr4	PGRMC2	2.878184184628123	129190396	1091
chr4	PHF17	2.7334931334366237	129730778	1426
chr4	SCLT1	2.598996020100518	129786075	788
chr4	C4orf33	3.802267459405185	130014471	8583
chr4	RP11-62N21.1	3.12740848504745	133356956	9634
chr4	PCDH10	2.7980733047892814	134070469	5161
chr4	PABPC4L	3.680533740247356	135117487	9558
chr4	PCDH18	4.124394761677441	138440071	10398
chr4	SLC7A11	3.356094511548117	139085250	4184
chr4	CCRN4L	2.514431880979647	139936942	1982
chr4	ELF2	3.0961961855475746	139949265	737
chr4	MGARP	3.2082967222447993	140187316	230
chr4	NDUFC1	1.2281421796398329	140188033	143
chr4	NAA15	3.347097393501822	140222608	562
chr4	RAB33B	1.6040483934973748	140374385	205
chr4	SETD7	2.9361901920402853	140417094	708
chr4	MGST2	2.661091517608408	140586921	430
chr4	MAML3	4.425646894576135	140637906	1986
chr4	SCOC	2.6675857804528897	141178439	665
chr4	CLGN	2.642141351698207	141309608	181
chr4	RP11-542P2.1	2.771668949137965	141363415	321
chr4	ELMOD2	1.9870447307031396	141445311	150
chr4	UCP1	1.378136456207524	141480587	181
chr4	TBC1D9	2.6678060257824545	141541918	955
chr4	RNF150	3.7930473608510007	141780960	1948
chr4	ZNF330	2.0063116432663253	142142040	837
chr4	IL15	3.2950580036148778	142557751	1904
chr4	INPP4B	2.8478707221594894	142944312	4631
chr4	USP38	3.7176656997318545	144106069	1048
chr4	GAB1	1.7805779061958575	144257914	759
chr4	SMARCA5	2.0278101258288173	144434615	248
chr4	FREM3	2.901480870550994	144498454	1216
chr4	GYPE	2.8269011822337715	144792019	877
chr4	GYPB	5.198758237231764	144917256	1006
chr4	GYPA	4.050149592545952	145030456	1403
chr4	HHIP	2.3807344473008243	145567172	1554
chr4	ANAPC10	2.453932606071892	145888263	535
chr4	ABCE1	0.8306812571087394	146019083	17
chr4	OTUD4	1.9627448630430946	146031989	630
chr4	SMAD1	3.575462996825023	146402345	1127
chr4	MMAA	1.9014116459334918	146539414	322
chr4	C4orf51	2.3427700815992836	146601355	481
chr4	ZNF827	4.332317352072306	146678778	1112
chr4	LSM6	2.7399119087022212	147096836	726
chr4	RP11-6L6.2	2.4433357378774314	147145708	122
chr4	SLC10A7	3.1985187688189174	147175126	1228
chr4	POU4F2	2.3346451260870453	147560044	459
chr4	TTC29	2.8543841132510845	147627789	2257
chr4	EDNRA	2.9014566406797195	148402068	1489
chr4	TMEM184C	2.0939948455165283	148538533	233
chr4	PRMT10	2.304515696736606	148558935	170
chr4	ARHGAP10	2.1197559353385773	148653213	1355
chr4	NR3C2	3.6194269969331128	148999912	5096
chr4	DCLK2	2.8746293552209057	150999425	4148
chr4	LRBA	2.677158662199797	151185593	2632
chr4	MAB21L2	0.4640416517136993	151503076	10
chr4	RPS3A	2.322305467307731	152020724	161
chr4	SH3D19	2.605002292093226	152023902	1092
chr4	PRSS48	1.1946840452026628	152198322	65
chr4	FAM160A1	3.573262704085065	152330367	1087
chr4	PET112	2.918310720933201	152591655	1839
chr4	FBXW7	2.399442004685961	153242409	2258
chr4	TMEM154	2.3910644679500597	153539783	663
chr4	TIGD4	1.9610461992081867	153690505	257
chr4	ARFIP1	2.5988925345205436	153701088	575
chr4	FHDC1	3.2736118848668236	153857503	918
chr4	TRIM2	2.7754306829576048	154073493	1346
chr4	MND1	4.779497040523248	154265800	528
chr4	KIAA0922	3.5669121356767275	154387497	1213
chr4	TLR2	1.548591242580615	154622651	214
chr4	RNF175	1.683933155379947	154631276	337
chr4	SFRP2	2.8324788605678806	154701743	1331
chr4	DCHS2	3.661447892448235	155153398	2506
chr4	PLRG1	1.4096865922246047	155456157	237
chr4	FGB	1.735035863281726	155484107	114
chr4	FGA	2.1608048703975333	155504277	71
chr4	FGG	2.039234877235975	155525285	74
chr4	LRAT	1.8985897723101746	155548096	494
chr4	RBM46	2.669448248455673	155702364	1191
chr4	NPY2R	2.042374517962385	156129780	1330
chr4	MAP9	4.507709070231311	156263809	1058
chr4	GUCY1A3	2.8174398461955423	156587862	1125
chr4	GUCY1B3	2.0400908861476794	156680143	379
chr4	ASIC5	2.997238002638021	156750880	210
chr4	TDO2	2.34250624711986	156775889	435
chr4	CTSO	2.8948033016178205	156845269	2366
chr4	RP11-171N4.2	2.8443148450953886	157555645	2472
chr4	PDGFC	2.5922794628123977	157681605	1190
chr4	GLRB	2.3027244396041473	157997208	976
chr4	GRIA2	3.4858016828310587	158125333	2780
chr4	FAM198B	2.772103016348636	159045625	1852
chr4	TMEM144	2.3886825062094643	159122755	324
chr4	RXFP1	2.4936966028000773	159236462	1679
chr4	C4orf46	2.5580269420092208	159587830	37
chr4	ETFDH	2.077421407145291	159593276	99
chr4	PPID	1.8173485761010897	159630285	134
chr4	FNIP2	2.982094771616656	159690289	507
chr4	C4orf45	3.7684361187740496	159814285	846
chr4	RAPGEF2	3.9493612138752323	160025329	6126
chr4	FSTL5	4.1643423980992225	162305048	14504
chr4	NAF1	3.4405841776390385	164031224	2546
chr4	NPY1R	2.0831624625049607	164245112	408
chr4	NPY5R	2.7306832330753443	164265090	440
chr4	TKTL2	2.459644243053045	164392256	325
chr4	TMA16	2.6401948624394636	164415593	167
chr4	MARCH1	3.632373893937535	164445449	6405
chr4	TRIM61	2.893877125993346	165875597	2377
chr4	FAM218A	1.4544912494354785	165878099	16
chr4	TRIM60	1.893873724577453	165953104	322
chr4	TMEM192	2.9076232786898597	165995573	911
chr4	KLHL2	2.1325189590646607	166128769	494
chr4	MSMO1	1.6489926305610998	166248774	171
chr4	CPE	3.094808776161275	166282345	2153
chr4	TLL1	3.1371176068890647	166794409	3623
chr4	SPOCK3	3.055930103707231	167654534	6114
chr4	ANXA10	2.6819136981478917	169013665	2802
chr4	DDX60	2.97663640813131	169137443	720
chr4	DDX60L	2.523812032855602	169277885	881
chr4	PALLD	3.535911547868891	169418216	2025
chr4	CBR4	2.147523056194652	169784920	750
chr4	SH3RF1	1.8150843834994095	170015406	1077
chr4	NEK1	2.6264940088501016	170314425	1182
chr4	CLCN3	1.999817634611652	170533783	491
chr4	C4orf27	2.0632671549357333	170650615	547
chr4	MFAP3L	2.80208018990762	170907747	1037
chr4	AADAT	3.5556366300397344	170981372	5170
chr4	GALNTL6	3.038421354440628	172733404	9631
chr4	GALNT7	2.738430258893905	174089903	856
chr4	HMGB2	1.549763212266234	174252845	91
chr4	SAP30	2.2549189596214316	174291119	76
chr4	SCRG1	1.9767187255746044	174305851	302
chr4	HAND2	3.2235974053079	174446119	1959
chr4	FBXO8	3.9688461271229967	175157808	2076
chr4	CEP44	2.1058490449153044	175204827	717
chr4	HPGD	2.71681640864941	175411327	908
chr4	GLRA3	2.4737369893493435	175558064	1365
chr4	ADAM29	2.773523828352748	175750818	2782
chr4	GPM6A	2.6865145362097613	176554084	3461
chr4	WDR17	2.381779266305	176986984	972
chr4	SPATA4	1.6128451834303479	177105788	109
chr4	ASB5	2.713442491067949	177134823	559
chr4	SPCS3	1.9994054237515897	177241114	1270
chr4	VEGFC	3.402205025545071	177604688	2792
chr4	RP11-487E13.1	2.5265261684546276	178163692	1232
chr4	NEIL3	2.380639493430101	178230989	604
chr4	AGA	2.0932211916286567	178351923	871
chr4	RP11-389E17.1	3.8665824555734196	178649910	14597
chr4	TENM3	3.2607307390358957	183065139	16852
chr4	DCTD	2.8161353667736018	183811212	1008
chr4	WWC2	5.092239946177143	184020445	1198
chr4	CLDN22	0.6503922622519258	184239219	13
chr4	CLDN24	2.0113041772095466	184242916	465
chr4	CDKN2AIP	3.932196634263001	184365743	777
chr4	ING2	1.9032289834667748	184426146	698
chr4	RWDD4	1.8543685847096723	184560787	767
chr4	TRAPPC11	1.864053610444417	184580419	798
chr4	STOX2	2.383830227791889	184774583	1195
chr4	ENPP6	3.379160478929322	185009858	1572
chr4	IRF2	3.7389751660076027	185308866	1195
chr4	CASP3	2.4398960132327456	185548849	447
chr4	PRIMPOL	2.1043205999893155	185570766	271
chr4	MLF1IP	1.8080936901653422	185615771	371
chr4	ACSL1	2.0852793136458834	185676748	1002
chr4	RP11-701P16.2	1.0575474569682823	185734772	30
chr4	HELT	2.0546890106176745	185939994	1006
chr4	SLC25A4	1.818756839032591	186064394	384
chr4	KIAA1430	1.227723779202699	186080818	243
chr4	SNX25	1.8194727170865903	186125390	830
chr4	LRP2BP	1.1987218624638836	186285031	171
chr4	ANKRD37	0.9440409587910438	186317174	19
chr4	UFSP2	1.6491126436562873	186320693	115
chr4	C4orf47	2.059199224937628	186347393	120
chr4	CCDC110	1.5678343360852662	186366335	187
chr4	RP11-279O9.4	1.1523132301698542	186392669	106
chr4	PDLIM3	1.7133100530741523	186422850	331
chr4	SORBS2	2.332602154637226	186506597	2839
chr4	TLR3	2.0974695274182484	186990305	555
chr4	FAM149A	2.9304132946892345	187025572	557
chr4	AC110771.1	1.3090264315234823	187111912	109
chr4	CYP4V2	1.7220059352985428	187112673	131
chr4	KLKB1	2.697340119351214	187130132	328
chr4	F11	2.2033639264357223	187187098	509
chr4	RP11-215A19.2	2.9403608616762753	187347699	1169
chr4	MTNR1A	2.9458007563194926	187454808	243
chr4	FAT1	3.1287628384790755	187508936	4437
chr4	ZFP42	3.4718832406268962	188916924	3608
chr4	TRIML2	2.660181004985414	189012426	776
chr4	TRIML1	3.0941933298411493	189060572	7874
chr4	FRG1	3.337488653164278	190861942	4848
chr4	FRG2	0.46406187985877423	190945505	2
chr5	PLEKHG4B	1.6433126825110382	140372	695
chr5	LRRC14B	1.366165073741676	191625	45
chr5	CCDC127	2.195359747526232	196985	158
chr5	SDHA	2.309121992873854	218355	455
chr5	PDCD6	1.4582947291033643	271735	288
chr5	AHRR	1.9191751680413889	304290	847
chr5	C5orf55	0.9573575570312738	441644	24
chr5	EXOC3	1.854452445430264	443272	167
chr5	CTD-2228K2.5	0.7130206258675613	466238	47
chr5	SLC9A3	2.5257400172033178	473424	681
chr5	CEP72	1.4452540946186778	612386	571
chr5	TPPP	1.6760119767647876	660882	255
chr5	AC026740.1	0.552682239707426	667758	19
chr5	ZDHHC11	1.013232743019534	710470	164
chr5	ZDHHC11B	1.9102749992249637	710474	71
chr5	BRD9	2.6499342684934226	850405	238
chr5	TRIP13	3.1728259448236193	892757	306
chr5	RP11-661C8.3	1.5017363249702025	979479	225
chr5	NKD2	2.7464003335368234	1008943	409
chr5	SLC12A7	1.4744550700830814	1050498	910
chr5	SLC6A19	1.854371690373536	1201709	502
chr5	SLC6A18	1.8027028976378154	1225469	195
chr5	TERT	1.6116358846419858	1253261	305
chr5	CLPTM1L	2.1278250733926987	1317858	372
chr5	SLC6A3	1.590109125268564	1392908	541
chr5	LPCAT1	2.7418418066592056	1456594	1392
chr5	MRPL36	3.0096451592066704	1798499	1136
chr5	NDUFS6	2.9291792613015764	1801513	315
chr5	IRX4	2.3246451644365704	1877540	3419
chr5	IRX2	2.2300432626994455	2745958	3077
chr5	C5orf38	1.8929291625874531	2752244	2957
chr5	IRX1	2.917376174201423	3596167	7062
chr5	ADAMTS16	4.2733167930186395	5140442	4813
chr5	KIAA0947	3.147934369638304	5420776	3196
chr5	MED10	3.614586789077418	6371993	2507
chr5	UBE2QL1	3.240344240194526	6448735	859
chr5	NSUN2	2.0492866813688075	6599351	709
chr5	SRD5A1	2.0700398209373208	6633455	377
chr5	PAPD7	2.15798770137774	6714717	2242
chr5	ADCY2	4.538840757588218	7396320	3761
chr5	C5orf49	2.0690840640457617	7830490	133
chr5	MTRR	2.8543220024165685	7851298	4091
chr5	FASTKD3	0.8908873800047649	7859271	58
chr5	SEMA5A	4.54200160086195	9035137	6064
chr5	TAS2R1	2.877705464189787	9629108	1822
chr5	FAM173B	2.8894540580167476	10226441	1745
chr5	CCT5	1.3793736877909435	10250032	152
chr5	CMBL	2.748673318120616	10275986	283
chr5	MARCH6	3.3060076323326553	10353814	292
chr5	ROPN1L	3.6732034577460517	10441635	182
chr5	RP11-1C1.5	3.725267322142589	10505107	260
chr5	ANKRD33B	2.8147752538803115	10564441	569
chr5	DAP	2.251405012649884	10679341	980
chr5	CTNND2	3.943057054327123	10971951	8765
chr5	DNAH5	4.686812159397026	13690439	6443
chr5	TRIO	3.6009028366091465	14143810	2228
chr5	FAM105A	2.511352001151713	14581883	274
chr5	FAM105B	1.6753718933179713	14664772	227
chr5	ANKH	2.7700367380205706	14704909	2053
chr5	FBXL7	3.9525421053529426	15500304	3196
chr5	MARCH11	2.9570899380182705	16067247	1427
chr5	ZNF622	2.627145047933484	16451627	752
chr5	FAM134B	3.480940245040041	16473146	830
chr5	MYO10	3.049594736694445	16665394	2248
chr5	BASP1	6.886862510051502	17065706	6537
chr5	CDH18	8.55358555864869	19473059	13749
chr5	CDH12	3.1940711751182476	21750781	9060
chr5	PRDM9	3.9330594146205873	23507263	3234
chr5	C5orf17	4.012310055053122	23951456	3068
chr5	CDH10	3.218295595128817	24487208	6805
chr5	CDH9	3.5080335170945576	26880708	17062
chr5	CDH6	4.48001196343038	31193856	13687
chr5	DROSHA	2.8679197021673324	31400603	873
chr5	C5orf22	2.4097624530818647	31532372	333
chr5	PDZD2	2.6658781283539783	31639516	3030
chr5	GOLPH3	2.6581620361058267	32124809	337
chr5	MTMR12	1.7836678040091893	32227099	605
chr5	ZFR	2.446987647614622	32354455	754
chr5	SUB1	2.8271344700830143	32531738	830
chr5	NPR3	2.517678206483528	32689175	695
chr5	AC026703.1	2.4738443025254018	32788944	1683
chr5	TARS	2.9815907926179315	33440801	2037
chr5	ADAMTS12	3.6505010096746533	33523639	1888
chr5	RXFP3	1.5231480913650346	33936490	133
chr5	SLC45A2	1.5401674089612922	33944720	132
chr5	AMACR	1.1378250741103755	33986282	5
chr5	RP11-1084J3.4	2.3904066578387	33987278	1355
chr5	C1QTNF3	1.4274129887467522	34019552	99
chr5	RAI14	2.706133823201774	34656341	2752
chr5	TTC23L	1.9117327564456712	34838937	327
chr5	RAD1	1.5040229711126152	34905368	47
chr5	BRIX1	1.2420925338638877	34915480	51
chr5	DNAJC21	1.647290857338254	34929697	215
chr5	AGXT2	1.8231595057925947	34998205	395
chr5	PRLR	3.483224079048051	35048860	1829
chr5	SPEF2	2.5002758115268824	35617945	2189
chr5	IL7R	3.37845815045767	35852796	352
chr5	CAPSL	2.48950324741685	35904396	293
chr5	UGT3A1	2.4820839554195615	35951111	355
chr5	UGT3A2	2.146315778327426	36035118	362
chr5	LMBRD2	2.189262219607753	36098513	185
chr5	SKP2	1.7481331356527483	36152090	168
chr5	NADK2	2.7574958411338426	36192693	214
chr5	RANBP3L	2.5940648468537093	36248535	1096
chr5	SLC1A3	3.2420531008045645	36606456	1503
chr5	NIPBL	3.8493417862534574	36876860	1029
chr5	C5orf42	2.562942642267924	37106329	625
chr5	NUP155	2.8518108620305527	37288238	476
chr5	WDR70	2.8404508526183836	37379313	1979
chr5	GDNF	2.6703946852347853	37812778	1688
chr5	EGFLAM	2.8869194116141395	38258510	1787
chr5	LIFR	2.4585106193806845	38475064	872
chr5	OSMR	2.3779435539736116	38845959	1177
chr5	RICTOR	2.050003868162027	38938020	659
chr5	FYB	2.5109363294341316	39105337	1002
chr5	AC008964.1	1.1412499179855888	39105357	9
chr5	C9	2.228020288080821	39284363	462
chr5	DAB2	3.4928541459532503	39371779	4072
chr5	PTGER4	3.587267368741878	40679599	3467
chr5	TTC33	1.9776005002525427	40714576	195
chr5	PRKAA1	1.7098518187776262	40759480	213
chr5	RPL37	1.749992529330903	40825363	135
chr5	CARD6	1.6063704036562148	40841285	236
chr5	C7	2.0903600081445317	40909353	646
chr5	MROH2B	2.2835383834867713	40998118	740
chr5	C6	2.0227644501201203	41142335	897
chr5	PLCXD3	2.7617556226929603	41307055	1846
chr5	OXCT1	3.08078588487301	41730166	1039
chr5	C5orf51	1.4372968318996278	41904289	111
chr5	FBXO4	2.8333775010901143	41925355	1042
chr5	GHR	2.7562552470320236	42423878	2300
chr5	CCDC152	1.5023959213894928	42756902	323
chr5	SEPP1	1.6619680474304042	42799981	920
chr5	ANXA2R	2.0608358159109166	43039334	451
chr5	ZNF131	3.697167086765195	43065277	745
chr5	NIM1	3.2005105751012413	43192172	487
chr5	HMGCS1	2.8942922987405644	43289496	328
chr5	CCL28	3.2788334750526995	43376746	476
chr5	C5orf28	3.345935175726917	43444353	276
chr5	C5orf34	2.693103402460634	43486802	159
chr5	PAIP1	2.705789575858074	43526368	270
chr5	NNT	2.7816614686239807	43602793	2474
chr5	FGF10	3.3100016132652392	44303645	2814
chr5	MRPS30	2.0887475495702374	44809026	1340
chr5	HCN1	2.229831619828073	45259348	6053
chr5	EMB	2.4250709607985796	49692025	2459
chr5	PARP8	4.2210735024900785	49961732	2284
chr5	ISL1	4.633909662235058	50678920	2367
chr5	CTD-2203A3.1	3.6433642631298464	51303864	3615
chr5	ITGA1	3.320871124473989	52083729	2923
chr5	PELO	1.2858287279672758	52083773	59
chr5	ITGA2	2.494548834345555	52285155	695
chr5	MOCS2	2.443228473276235	52391508	1242
chr5	FST	2.3613849656174906	52776238	1252
chr5	NDUFS4	2.386026113509289	52856462	1406
chr5	ARL15	3.295884674455041	53179774	3234
chr5	HSPB3	2.7429433191933272	53751444	785
chr5	SNX18	2.7833828771442364	53813588	1722
chr5	RP11-45H22.3	2.4554259872180144	54252062	1083
chr5	ESM1	1.9337076265806472	54273691	340
chr5	GZMK	2.0549634621978803	54320080	139
chr5	GZMA	1.923756536524496	54398475	162
chr5	CDC20B	1.9409632040743967	54408798	330
chr5	GPX8	1.0835102565315793	54455945	24
chr5	MCIDAS	3.2861030735408656	54515441	152
chr5	CCNO	2.0294815787850498	54526979	92
chr5	DHX29	2.0198734063128083	54552072	241
chr5	SKIV2L2	2.2314025926460896	54603587	481
chr5	PPAP2A	2.4984177074562344	54720681	684
chr5	SLC38A9	2.533655923591912	54921672	1216
chr5	DDX4	2.598013901276526	55033844	551
chr5	IL31RA	2.725638911520472	55147206	466
chr5	AC008914.1	2.013767214709619	55224467	33
chr5	IL6ST	2.716585688498805	55230922	518
chr5	ANKRD55	2.7034752104450672	55395506	1476
chr5	CTC-236F12.4	2.483952737937762	55753621	999
chr5	AC022431.2	3.0069523833587235	55807393	1240
chr5	MAP3K1	2.0034099692778984	56111400	821
chr5	SETD9	1.9215866860770245	56205086	79
chr5	MIER3	2.681235678441796	56215428	860
chr5	GPBP1	4.36608132359011	56469774	1200
chr5	ACTBL2	3.4564944208673625	56775845	3021
chr5	PLK2	3.784528996512191	57749808	2889
chr5	GAPT	1.8572164684463526	57787261	245
chr5	CTD-2117L12.1	1.8839504239713203	57837393	233
chr5	RAB3C	3.557018808473266	57878047	1785
chr5	PDE4D	3.2675073288095207	58264864	7103
chr5	FKSG52	0.5739102250104333	59726564	5
chr5	DEPDC1B	2.707316491938772	59892738	663
chr5	ELOVL7	2.54148301495117	60047617	588
chr5	ERCC8	2.858177238485956	60169657	419
chr5	NDUFAF2	2.5297659678123994	60240955	862
chr5	AC008498.1	0.942626820380534	60411537	5
chr5	SMIM15	1.887535764858125	60453535	417
chr5	ZSWIM6	1.8333153641249156	60628099	1259
chr5	C5orf64	2.082467708904945	60933534	1816
chr5	KIF2A	2.3161607819045043	61601988	1427
chr5	DIMT1	1.626699881794203	61683080	76
chr5	IPO11	3.154356952315999	61699798	4092
chr5	LRRC70	0.8543654790680169	61874561	11
chr5	HTR1A	3.118030210466313	63256182	3748
chr5	RNF180	2.636532809067991	63461670	1476
chr5	RGS7BP	1.968635977457534	63802083	941
chr5	FAM159B	1.4596429915614753	63986134	263
chr5	SREK1IP1	2.977361337678845	64013970	185
chr5	CWC27	2.994133398124615	64064756	1297
chr5	ADAMTS6	2.246302063581783	64444562	1724
chr5	CENPK	3.178162345566074	64813592	314
chr5	PPWD1	1.531327808853853	64859062	120
chr5	TRIM23	2.05933910628115	64885506	173
chr5	CTC-534A2.2	1.1857730537297488	64920591	32
chr5	TRAPPC13	3.0333688467639144	64920542	176
chr5	SGTB	2.376664893219396	64961754	164
chr5	NLN	2.649542640145696	65018022	880
chr5	ERBB2IP	2.0126980339166103	65222302	670
chr5	SREK1	3.700307517349672	65435798	1255
chr5	MAST4	3.7471154292253663	65892175	3993
chr5	CD180	2.2556193843102705	66478102	2629
chr5	RP11-404L6.2	4.403863830877593	67485703	3080
chr5	PIK3R1	2.459442799346118	67511547	2059
chr5	SLC30A5	2.2744575115849437	68389472	1841
chr5	CCNB1	2.3454394073649536	68462836	153
chr5	CENPH	1.5052764632901419	68485374	121
chr5	MRPS36	1.3564042273184227	68513586	88
chr5	CDK7	1.639370617587947	68530667	204
chr5	CCDC125	1.7051657715306672	68576001	265
chr5	TAF9	1.6939719166571376	68646810	78
chr5	RAD17	1.6961389658623705	68665119	169
chr5	MARVELD2	1.9231775766572268	68710938	197
chr5	OCLN	1.8185137090576127	68788118	191
chr5	GTF2H2C	0.8880623674632706	68856034	21
chr5	SERF1B	0.3256993045191208	69321073	8
chr5	SMN2	0.9390190164339882	69345349	22
chr5	SERF1A	0.9162967623964536	70196491	19
chr5	SMN1	1.3391288325860364	70220767	5
chr5	NAIP	0.6182317117993764	70264309	19
chr5	GTF2H2	2.7792879825163572	70330783	44
chr5	BDP1	2.169875382562739	70751441	656
chr5	MCCC2	2.1225140477654154	70883114	406
chr5	CARTPT	1.90335411834101	71014989	1046
chr5	MAP1B	1.6399616414307214	71403060	1357
chr5	MRPS27	1.8897369750571138	71515235	323
chr5	PTCD2	1.8947078687605254	71616193	206
chr5	ZNF366	2.4647729918699186	71738478	1067
chr5	TNPO1	3.6674181455821135	72112138	958
chr5	FCHO2	2.7460057173222694	72251807	519
chr5	TMEM171	2.4297934183240755	72416118	226
chr5	TMEM174	2.663970771223131	72469021	640
chr5	FOXD1	2.825506986586125	72740653	666
chr5	BTF3	2.2965220443360734	72794232	292
chr5	ANKRA2	1.1661627745389258	72848159	178
chr5	UTP15	1.8362156685440747	72861267	104
chr5	AC008387.1	1.728951065174562	72894202	94
chr5	ARHGEF28	2.756996696262074	72921982	3327
chr5	ENC1	3.197138056915409	73923233	1625
chr5	HEXB	2.4123642294239156	73935847	378
chr5	GFM2	1.9085581602280768	74017028	148
chr5	NSA2	1.4381130633237915	74062816	33
chr5	FAM169A	2.684275194735534	74073398	461
chr5	GCNT4	2.8838374034930307	74323288	525
chr5	ANKRD31	5.1892931097428425	74364099	1094
chr5	HMGCR	2.947256053617618	74632153	345
chr5	COL4A3BP	3.4356381667563523	74664310	445
chr5	POLK	2.764986952251873	74807580	260
chr5	ANKDD1B	2.590541987620747	74907283	284
chr5	POC5	2.6794154846531923	74969948	1261
chr5	SV2C	3.207155339503123	75378996	2612
chr5	IQGAP2	2.018968273370679	75699073	1492
chr5	F2RL2	1.3822994779218283	75911306	42
