Chromosome	Gene	Score	Gene_start	Number_of_SNP
chr5	CXCL14	-3.3416462672970784e-05	134906372	628
chr5	SLC25A48	1.0256413430643256e-05	135170337	1194
chr5	IL9	-0.0003131280080951936	135227934	76
chr5	LECT2	-0.0001271062046007961	135257967	556
chr5	TGFBI	8.003831381848248e-05	135364583	435
chr5	SMAD5	0.0002723259402515182	135468533	394
chr5	TRPC7	0.00018629179990906257	135548998	1926
chr5	SPOCK1	0.00013151374576558168	136310986	3964
chr5	KLHL3	0.0002035687754405417	136953188	482
chr5	HNRNPA0	0.0002811534568242372	137087074	173
chr5	MYOT	0.0002160552203358967	137203479	150
chr5	PKD2L2	0.00024068462618544777	137223656	178
chr5	FAM13B	-5.802647366251699e-06	137273648	456
chr5	WNT8A	-0.0001832907366375879	137419580	133
chr5	NME5	-0.00040570103998064354	137450865	102
chr5	BRD8	0.00013114439404600603	137475454	103
chr5	KIF20A	5.678603934282937e-05	137514407	28
chr5	CDC23	4.592321887083244e-05	137523338	143
chr5	GFRA3	-0.00017154099942844934	137588067	179
chr5	CDC25C	-1.3339183892454558e-05	137620953	196
chr5	FAM53C	0.00012486347669034384	137667623	70
chr5	KDM3B	3.60610065890122e-05	137688284	322
chr5	REEP2	-0.0001604641513514022	137774705	74
chr5	EGR1	-9.921591309917527e-05	137801178	130
chr5	ETF1	0.00012100909342552355	137841783	227
chr5	HSPA9	0.00033400468215713514	137890570	157
chr5	CTNNA1	5.7135017373116496e-05	137946655	1069
chr5	LRRTM2	-0.00015151721913239725	138204611	15
chr5	SIL1	4.264952184969614e-05	138282408	940
chr5	MATR3	0.0002031418814584774	138609440	180
chr5	PAIP2	0.00022384298476609853	138677275	70
chr5	SLC23A1	0.00021467478179509905	138702884	55
chr5	MZB1	-6.547214696325222e-05	138723168	14
chr5	PROB1	0.0002332523373864622	138727634	21
chr5	SPATA24	7.301468247804005e-05	138732251	40
chr5	DNAJC18	0.00016980214484633662	138744278	90
chr5	ECSCR	-0.0006504710606541482	138784244	32
chr5	AC138517.1	-0.00013682340340910354	138852107	17
chr5	TMEM173	-0.0001515311414908525	138855118	118
chr5	UBE2D2	7.48119470008267e-05	138906015	450
chr5	CXXC5	0.0002348864896282896	139026883	291
chr5	PSD2	-0.00014623050701872829	139175405	343
chr5	NRG2	1.3536368179364638e-05	139226363	722
chr5	PURA	-0.00019064191749728615	139487361	109
chr5	IGIP	0.00013067142551551555	139505520	75
chr5	CYSTM1	3.960778480362885e-05	139554226	300
chr5	PFDN1	-8.808565419731795e-05	139624623	202
chr5	HBEGF	0.0003963932333389519	139712427	119
chr5	SLC4A9	1.653856490721116e-05	139739786	90
chr5	ANKHD1	0.000601321083180026	139781398	22
chr5	ANKHD1-EIF4EBP3	-0.0001572554329594044	139781492	318
chr5	SRA1	-2.9029724851161552e-05	139916924	57
chr5	EIF4EBP3	-0.0001847755444826116	139927250	7
chr5	APBB3	0.00045631104750777114	139937852	182
chr5	SLC35A4	0.0007405592920505627	139944040	18
chr5	CD14	0.0004741075431085915	140011312	129
chr5	NDUFA2	-9.177645679854346e-05	140018324	33
chr5	TMCO6	-6.759362663833611e-05	140019011	31
chr5	IK	-0.0004913902429006106	140026642	71
chr5	WDR55	0.00024062420689343334	140044260	44
chr5	DND1	0.0002217335193741289	140050378	14
chr5	HARS	-0.000256826939276901	140052757	68
chr5	HARS2	0.0003267049922053127	140071010	30
chr5	ZMAT2	0.0003361575479114764	140078264	229
chr5	PCDHA1	-0.00011851581752789374	140165875	226
chr5	PCDHA2	3.913438555006451e-05	140174443	40
chr5	PCDHA3	0.00042217080500444795	140180782	43
chr5	PCDHA4	0.00019830788979223699	140186658	74
chr5	PCDHA5	0.00043761842098669545	140201221	23
chr5	PCDHA6	0.00033733779534509523	140207562	43
chr5	PCDHA7	0.0001347058027154101	140213968	34
chr5	PCDHA8	7.075071963591982e-05	140220906	38
chr5	PCDHA9	-5.833271325536565e-05	140227047	54
chr5	PCDHA10	-3.2398535242679074e-05	140235594	71
chr5	AC005609.1	0.00033458367209146343	140240340	26
chr5	PCDHA11	0.00012139612458096467	140248688	39
chr5	PCDHA12	5.249414427539912e-05	140255057	48
chr5	PCDHA13	-0.0006375719981516336	140261792	223
chr5	PCDHAC1	-4.9889877738438345e-05	140306301	230
chr5	PCDHAC2	-0.00020100131443096664	140345819	180
chr5	PCDHB1	8.449715650333029e-05	140430978	151
chr5	PCDHB2	-0.0003768460312386659	140474226	101
chr5	PCDHB3	-0.00038856630485295686	140480233	74
chr5	PCDHB4	-4.0022526433524605e-05	140501580	76
chr5	PCDHB5	2.6646829544503637e-05	140514799	79
chr5	PCDHB6	9.216491805772273e-05	140529682	84
chr5	PCDHB17	-0.0003855327846111793	140535576	63
chr5	PCDHB7	-0.00011686774928997553	140552242	68
chr5	PCDHB8	6.134159741098126e-05	140557370	46
chr5	PCDHB16	-0.0002814038809823913	140560979	71
chr5	PCDHB10	-0.00032190508757966654	140571941	76
chr5	PCDHB11	0.00018503639722105463	140579182	66
chr5	PCDHB12	-4.424038241653168e-06	140588268	55
chr5	PCDHB13	-0.001044148206796569	140593508	52
chr5	PCDHB14	-0.0002121452334540343	140602930	105
chr5	PCDHB15	7.968157104208451e-05	140625146	181
chr5	SLC25A2	0.0001597021672743037	140682195	170
chr5	TAF7	8.82772968658143e-05	140698056	81
chr5	PCDHGA1	0.0003427107159630511	140710251	74
chr5	PCDHGA2	0.00021280212419471669	140718538	46
chr5	PCDHGA3	0.0005079167160048926	140723600	44
chr5	PCDHGB1	0.0003557603484586375	140729827	32
chr5	PCDHGA4	0.0003443122183543557	140734767	35
chr5	PCDHGB2	0.0002530730062284196	140739702	34
chr5	PCDHGA5	0.0006635026246332211	140743897	35
chr5	PCDHGB3	2.6995310980469333e-06	140749830	32
chr5	PCDHGA6	2.907617727374444e-05	140753650	67
chr5	PCDHGA7	-4.628413762240766e-05	140762466	49
chr5	PCDHGB4	0.0001110632933622122	140767451	34
chr5	PCDHGA8	-4.1732466589881884e-05	140772380	72
chr5	PCDHGA9	5.153555842978863e-05	140782519	40
chr5	PCDHGB6	0.0002637274551898934	140787769	34
chr5	PCDHGA10	0.0002805977957670186	140792742	40
chr5	PCDHGB7	0.000196837641695712	140797426	25
chr5	PCDHGA11	3.749894569758921e-05	140800761	68
chr5	PCDHGA12	-2.683616608951469e-05	140810184	259
chr5	PCDHGC3	-9.70399142404751e-05	140855579	42
chr5	PCDHGC4	-3.5139094648052976e-05	140864740	21
chr5	PCDHGC5	-0.00011110209939983108	140868807	131
chr5	DIAPH1	-0.00017668555403538676	140894582	438
chr5	HDAC3	-0.00014677814808219115	141000442	63
chr5	RELL2	-0.00025842844725619226	141016516	10
chr5	FCHSD1	-0.0004121119188341287	141018868	95
chr5	ARAP3	-1.984106020761121e-05	141032967	644
chr5	PCDH1	-8.88495812129917e-05	141232937	677
chr5	KIAA0141	-0.0004337478481983372	141303372	165
chr5	PCDH12	-0.0018278920410741268	141323149	69
chr5	RNF14	-0.0001253294403949988	141337892	168
chr5	GNPDA1	0.00010792020258093262	141371313	391
chr5	NDFIP1	0.00030503853071413474	141488069	938
chr5	SPRY4	3.596362035654605e-05	141689991	1075
chr5	FGF1	0.000727456579640315	141971742	1280
chr5	ARHGAP26	0.00016298182076397735	142149948	1922
chr5	NR3C1	-7.896879986294744e-05	142657495	1336
chr5	HMHB1	0.00011220875282282573	143191725	1884
chr5	YIPF5	-0.00020383933056478915	143537722	895
chr5	KCTD16	-2.6705005061215386e-05	143550395	3478
chr5	PRELID2	-0.00015742941485769372	144851361	3658
chr5	GRXCR2	-0.00012809013560600676	145239295	251
chr5	SH3RF2	-9.007980484314648e-05	145316141	663
chr5	PLAC8L1	9.308436410217962e-05	145463948	103
chr5	LARS	-5.588545254146422e-05	145492600	475
chr5	RBM27	-0.0001507419843224435	145583112	498
chr5	POU4F3	-8.476336354301424e-05	145718586	196
chr5	TCERG1	0.00017231174316728216	145826873	584
chr5	GPR151	-5.122569149943063e-05	145892665	208
chr5	PPP2R2B	-8.58060069641052e-05	145967935	2247
chr5	STK32A	-4.624902643819904e-05	146614525	1083
chr5	DPYSL3	0.00014558432309812644	146770373	420
chr5	JAKMIP2	-1.101368680601386e-05	146967989	943
chr5	SPINK1	-6.215309992877966e-05	147204130	182
chr5	SCGB3A2	0.00017325103994301168	147250244	253
chr5	C5orf46	-0.00019235178667726413	147260288	443
chr5	SPINK5	5.998978272603487e-05	147405245	984
chr5	SPINK14	0.0004969019713032938	147549295	225
chr5	SPINK6	3.937516476012459e-05	147582356	297
chr5	SPINK13	0.00011257131294866564	147647742	235
chr5	SPINK7	0.00023137635756880328	147691981	70
chr5	AC091948.1	-3.06581182852832e-05	147698549	20
chr5	SPINK9	1.4333909766945075e-05	147700765	151
chr5	FBXO38	3.5670891517873565e-05	147763497	270
chr5	HTR4	-3.008588995692662e-05	147830594	1188
chr5	ADRB2	5.5224894392875994e-06	148206155	532
chr5	SH3TC2	0.00015742001397094177	148303201	1077
chr5	ABLIM3	0.00023042652643797215	148521045	727
chr5	AFAP1L1	8.100351762519616e-05	148651433	282
chr5	GRPEL2	-1.866511329839474e-05	148724992	32
chr5	PCYOX1L	-0.00016130522487269736	148737569	29
chr5	IL17B	-9.728293325962328e-05	148750886	332
chr5	CSNK1A1	0.0001757158687887269	148871759	334
chr5	ARHGEF37	0.0009092675427305164	148931509	635
chr5	PPARGC1B	2.637020602115547e-06	149109860	890
chr5	PDE6A	-9.16084079339837e-05	149237518	444
chr5	SLC26A2	-2.247728373495411e-05	149340299	119
chr5	TIGD6	7.346761973020477e-05	149372680	34
chr5	HMGXB3	-0.00013620431948818397	149379883	254
chr5	CSF1R	-0.00016504072155134185	149432853	301
chr5	PDGFRB	-0.0004921444786985916	149493399	239
chr5	CDX1	8.134074754918044e-05	149546357	82
chr5	SLC6A7	-0.0003933372014254819	149569519	203
chr5	CAMK2A	-0.0001877112778827972	149599053	281
chr5	ARSI	-0.00030265606241887036	149675905	202
chr5	TCOF1	-3.1454880175099025e-05	149737201	195
chr5	CD74	3.966567722100759e-05	149781199	139
chr5	RPS14	-1.0680695628911024e-05	149822752	222
chr5	NDST1	-1.6130290099872042e-05	149865380	488
chr5	SYNPO	2.853244761969169e-05	149980641	317
chr5	MYOZ3	6.270448758059381e-05	150040435	98
chr5	RBM22	0.000696122953253393	150070355	61
chr5	DCTN4	2.1394700434613727e-05	150088001	222
chr5	SMIM3	2.5695773441660992e-05	150157507	38
chr5	AC010441.1	-5.373432628223965e-05	150157866	197
chr5	IRGM	-0.00012789641234842058	150226084	385
chr5	ZNF300	0.00028107082660457506	150273953	372
chr5	GPX3	0.00023272513608694012	150400123	390
chr5	TNIP1	1.6352103743947317e-05	150409505	371
chr5	ANXA6	-2.2954616905081263e-05	150480272	430
chr5	CCDC69	9.320249570083062e-05	150560612	287
chr5	GM2A	4.093256788406034e-05	150591710	328
chr5	SLC36A3	0.00029491270771653147	150656322	238
chr5	SLC36A2	0.00020393869477943675	150694538	523
chr5	SLC36A1	0.0006195379715660798	150816606	526
chr5	FAT2	0.0006943582745007758	150883653	544
chr5	SPARC	-3.653409249804686e-05	151040656	454
chr5	ATOX1	-0.00039771012876064425	151121876	198
chr5	G3BP1	2.0678714862956944e-05	151150605	183
chr5	GLRA1	-2.2777020761942752e-05	151202073	1509
chr5	NMUR2	-7.170241079735498e-05	151771092	3652
chr5	GRIA1	-8.420475959970213e-05	152869174	4734
chr5	FAM114A2	0.00026154739202856466	153369687	803
chr5	MFAP3	-6.433354694610961e-05	153418465	690
chr5	GALNT10	4.721908165735071e-05	153570289	1216
chr5	SAP30L	0.00013820406824709957	153825516	110
chr5	HAND1	8.487140375879366e-05	153854531	579
chr5	LARP1	1.929031662200525e-05	154092461	1014
chr5	FAXDC2	-0.001248735505254077	154198050	153
chr5	CNOT8	-8.70637231717344e-05	154237112	105
chr5	GEMIN5	-0.00021136976875003738	154266975	282
chr5	MRPL22	-7.012973036970827e-05	154320629	200
chr5	KIF4B	-1.503313695808442e-05	154393259	2576
chr5	SGCD	0.00013544191866630205	155297353	6787
chr5	TIMD4	-0.00018324710674128136	156346292	689
chr5	HAVCR1	-4.276153194490922e-05	156456423	446
chr5	HAVCR2	1.4941696096492142e-05	156512842	394
chr5	MED7	1.247435125791784e-05	156564422	31
chr5	ITK	-0.00019634586006434435	156569943	561
chr5	FAM71B	-0.0011198403346356022	156588856	36
chr5	CYFIP2	-8.81763823500228e-05	156693088	536
chr5	FNDC9	-9.81355321065867e-05	156768607	34
chr5	ADAM19	5.4362008231405526e-05	156822541	1029
chr5	NIPAL4	0.0003102263872978547	156887026	83
chr5	SOX30	3.776530263907589e-05	157052686	345
chr5	C5orf52	0.000284501397406519	157098560	210
chr5	THG1L	0.00015153002547222403	157158204	199
chr5	AC026407.1	0.000521687042487448	157160002	9
chr5	LSM11	-1.866703789717638e-05	157170702	120
chr5	CLINT1	0.0002341285799336677	157212750	2539
chr5	EBF1	0.00030562078827358756	158122927	3486
chr5	RNF145	0.0001294357822233213	158584416	419
chr5	UBLCP1	0.00020131594848331376	158690088	226
chr5	IL12B	3.120048367472794e-05	158741790	1368
chr5	ADRA1B	0.0001916268391418575	159343789	1750
chr5	TTC1	0.00022450770107480407	159436119	309
chr5	PWWP2A	0.00014273171104922333	159488807	355
chr5	FABP6	9.522189367986458e-05	159614373	617
chr5	CCNJL	-7.981196846637935e-06	159678658	472
chr5	C1QTNF2	0.0003046209388383573	159774757	129
chr5	C5orf54	0.00020658329520662207	159820154	84
chr5	SLU7	0.00032290425843303343	159828647	107
chr5	PTTG1	-0.000174350028744599	159848828	343
chr5	ATP10B	-0.00010908161909365509	159990126	3025
chr5	GABRB2	-0.00010755832416551858	160715435	2513
chr5	GABRA6	0.0001215686184377372	160974068	1057
chr5	GABRA1	9.58865381412192e-05	161274196	1024
chr5	GABRG2	2.2925627317828253e-05	161494545	3297
chr5	CCNG1	0.00013953180405531834	162864574	2997
chr5	AC112205.1	-2.9827291131208524e-06	162866446	15
chr5	NUDCD2	-0.00020098040653399778	162873531	51
chr5	HMMR	0.0005285998745183351	162887208	156
chr5	MAT2B	-0.00014941967233555656	162930119	8850
chr5	TENM2	5.7071108706833374e-05	166711803	12374
chr5	WWC1	6.379487493560668e-05	167718655	1038
chr5	RARS	9.634856265139154e-05	167913449	301
chr5	FBLL1	0.00020284230375613798	167956120	90
chr5	PANK3	0.00012334225418584303	167975499	282
chr5	SLIT3	-0.00011036171348914207	168088744	4181
chr5	SPDL1	-1.3983250787625498e-06	169010637	908
chr5	DOCK2	-4.622978946126765e-05	169064250	1966
chr5	FAM196B	-0.00022875765853549524	169291267	520
chr5	FOXI1	-0.00023117469392168173	169532900	501
chr5	C5orf58	-2.1285031168910355e-05	169659450	475
chr5	LCP2	-4.007663556390996e-05	169673240	339
chr5	KCNIP1	0.00013856874663313687	169780490	2044
chr5	KCNMB1	-0.0006534601226503498	169801674	116
chr5	GABRP	0.0002051632556049759	170190353	502
chr5	RANBP17	2.7196385170711866e-05	170288873	1664
chr5	TLX3	6.579254409040371e-05	170736287	208
chr5	NPM1	0.0001643463625512051	170814119	329
chr5	FGF18	0.0001615936664734406	170846659	952
chr5	CTB-78H18.1	0.00016049461532095506	171200655	733
chr5	C5orf50	4.0181862351827696e-05	171212875	216
chr5	FBXW11	5.138048617252673e-06	171288552	488
chr5	STK10	1.0305549314877877e-05	171469076	890
chr5	EFCAB9	-0.0003712713846415294	171621175	64
chr5	UBTD2	-8.324627815776747e-05	171636643	491
chr5	SH3PXD2B	0.00022115225077564603	171752184	1339
chr5	AC027309.1	-0.00022688386361075375	172036244	492
chr5	NEURL1B	0.00018377443387138822	172068268	474
chr5	DUSP1	0.00029607034196803706	172195092	425
chr5	ERGIC1	-0.0001943777492834574	172261277	775
chr5	RPL26L1	0.00010666593069290882	172385731	137
chr5	ATP6V0E1	0.00013689713855088607	172410759	266
chr5	CREBRF	9.392995278494152e-05	172483354	345
chr5	BNIP1	0.0001652863380877639	172571444	256
chr5	NKX2-5	-3.9904510845033534e-05	172659111	284
chr5	STC2	1.971629166914573e-05	172741715	931
chr5	BOD1	9.142099965283809e-05	173034516	1411
chr5	CPEB4	-3.636939845798032e-05	173315282	1136
chr5	C5orf47	3.1048375300611096e-05	173400781	339
chr5	NSG2	1.8384583726126367e-05	173472606	2374
chr5	MSX2	9.94756122606296e-05	174151535	2904
chr5	DRD1	0.00012529059284764805	174867041	1929
chr5	SFXN1	0.00017817908674872446	174904064	602
chr5	HRH2	-9.396455712444144e-05	175085032	469
chr5	CPLX2	0.00016606245081267235	175223312	566
chr5	THOC3	1.2826667577550638e-05	175344875	56
chr5	RP11-826N14.2	-2.401296243454138e-05	175476680	10
chr5	FAM153B	5.699327482275506e-05	175487691	362
chr5	SIMC1	-7.754039788053895e-05	175665364	665
chr5	KIAA1191	-0.00041188098091430735	175773063	59
chr5	ARL10	-0.0004272819708292123	175792470	74
chr5	NOP16	-0.0003283495292534274	175810948	21
chr5	HIGD2A	-4.604827903668782e-05	175815747	7
chr5	CLTB	0.0006235352565177133	175819455	165
chr5	FAF2	0.0009096205565796398	175874628	294
chr5	RNF44	9.588710929440634e-05	175953697	104
chr5	CDHR2	0.0010110009573086542	175969511	349
chr5	GPRIN1	0.0021541530403288416	176022802	75
chr5	SNCB	0.0001776031303596002	176047084	51
chr5	EIF4E1B	0.000608093173107551	176057682	61
chr5	TSPAN17	0.00021268273970784522	176074387	508
chr5	UNC5A	0.00014005312661744874	176237477	541
chr5	HK3	0.0002515606889535739	176307869	115
chr5	UIMC1	5.401674193302769e-05	176332005	605
chr5	ZNF346	0.00019251405114814672	176449696	291
chr5	FGFR4	0.00032703679953206355	176513886	177
chr5	NSD1	3.348986062894887e-06	176560025	571
chr5	RAB24	-0.0003599101798607257	176728198	1
chr5	MXD3	5.338096583613647e-05	176728461	64
chr5	PRELID1	0.0001279028098364007	176730774	11
chr5	LMAN2	-3.493393291162716e-05	176758562	104
chr5	RGS14	0.0005073283172758502	176784837	62
chr5	SLC34A1	0.0003152602643812602	176806235	59
chr5	PFN3	2.504378792375082e-05	176827107	2
chr5	F12	2.5460195067000713e-05	176829140	1
chr5	GRK6	-0.0002126099461487032	176830204	117
chr5	PRR7	-5.962222521766201e-05	176873445	22
chr5	DBN1	0.00045907580911812805	176883608	76
chr5	PDLIM7	7.587718845073019e-05	176910394	54
chr5	DOK3	2.660932016036868e-05	176928907	50
chr5	DDX41	-0.0005738463215657347	176938577	18
chr5	FAM193B	-4.460285568453937e-05	176946788	142
chr5	TMED9	4.273895408144509e-05	177019158	112
chr5	B4GALT7	0.00012029721176143422	177027100	252
chr5	FAM153A	0.0005500945011808288	177134981	250
chr5	RP11-1026M7.2	0.0005061161968392885	177209197	84
chr5	PROP1	0.0003173736343311788	177419235	490
chr5	FAM153C	-4.498728777903249e-06	177433405	351
chr5	N4BP3	-0.00039842289404726336	177540443	196
chr5	RMND5B	-0.0006978328394704234	177557996	111
chr5	NHP2	-0.005269269602980558	177576460	176
chr5	HNRNPAB	-0.00084544752235903	177631507	193
chr5	PHYKPL	-0.0008074178774333623	177635497	161
chr5	COL23A1	-0.0003746825437604268	177664618	2105
chr5	CLK4	-7.655642657175168e-05	178029664	377
chr5	ZNF354A	0.0001187286230544599	178138592	821
chr5	ZNF354B	4.863127843980352e-05	178286953	1096
chr5	ZFP2	-9.859378305436821e-05	178322894	300
chr5	ZNF454	-0.0008534183619274144	178368191	187
chr5	GRM6	-0.00034713220258006025	178405327	271
chr5	ZNF879	-0.00017150087088741632	178450752	214
chr5	ZNF354C	-5.92094810419383e-05	178487415	226
chr5	ADAMTS2	-0.00021744378474843222	178537851	1864
chr5	RUFY1	8.241183485969942e-05	178977558	1066
chr5	HNRNPH1	7.706884570085631e-05	179041178	152
chr5	C5orf60	-9.545877883653939e-05	179068544	56
chr5	AC136604.1	-5.256808724141423e-05	179078297	101
chr5	CBY3	-0.0002782955750516315	179105583	48
chr5	CANX	-1.9919986820700327e-05	179105628	266
chr5	MAML1	5.067424525043179e-05	179159850	322
chr5	LTC4S	-0.000318767090938762	179220980	14
chr5	MGAT4B	-0.0007274671596099676	179224596	36
chr5	SQSTM1	0.00013383048577957717	179233387	169
chr5	C5orf45	-0.00012949390458101518	179261435	181
chr5	CTC-241N9.1	0.0006509666210590528	179286012	19
chr5	TBC1D9B	5.203272093306799e-05	179289065	228
chr5	RNF130	0.00014836140267041208	179338650	824
chr5	RASGEF1C	0.0010509240517604843	179527794	903
chr5	MAPK9	0.0010519710964989883	179660142	460
chr5	GFPT2	3.552396711039035e-05	179727689	916
chr5	CNOT6	0.00010277914059123988	179921411	1095
chr5	SCGB3A1	-0.0003476721554278498	180017102	75
chr5	FLT4	1.711243448700331e-05	180028505	679
chr5	OR2Y1	-0.00015203190176843681	180166041	269
chr5	MGAT1	-9.516326467148606e-06	180217540	359
chr5	ZFP62	0.00032597063016301647	180274610	240
chr5	BTNL8	-0.00011022595370157647	180326076	357
chr5	BTNL3	-0.00016930670906866127	180415844	108
chr5	BTNL9	5.417447678329763e-06	180467224	303
chr5	OR2V1	0.00011048577185230983	180551356	207
chr5	OR2V2	0.000282404610383994	180581942	218
chr5	TRIM7	0.00011830887795042228	180620923	289
chr5	TRIM41	0.0003349348185025944	180649498	110
chr5	GNB2L1	-0.00026781141128709923	180663908	87
chr5	TRIM52	3.989108094087921e-05	180681416	200
chr5	AC008443.1	-0.00034080677157679863	180682719	5
chr6	DUSP22	0.0001465089428426779	291629	352
chr6	IRF4	0.0007277036263682267	391738	370
chr6	EXOC2	0.00013381071158074135	485132	2446
chr6	HUS1B	0.0006855034548052349	655938	15
chr6	AL033381.1	0.00013545006913743348	1080163	1798
chr6	FOXQ1	-0.00010178552708832297	1312674	815
chr6	FOXF2	-6.600731617709244e-05	1390068	901
chr6	FOXC1	0.00012161683013830175	1610680	631
chr6	GMDS	0.00019360181444909766	1624040	3630
chr6	C6orf195	9.359190735162384e-05	2622146	1139
chr6	MYLK4	-0.0001818821286046679	2663862	681
chr6	WRNIP1	-0.0001234926588042791	2765647	315
chr6	SERPINB1	2.0373684703167583e-05	2832565	421
chr6	SERPINB9	-5.776987003111282e-05	2887499	344
chr6	SERPINB6	-0.0001924083579827818	2948392	318
chr6	NQO2	-0.00023397053261027382	2988220	530
chr6	RIPK1	-2.544104660691922e-05	3064224	309
chr6	BPHL	0.00012627746791092956	3118607	155
chr6	TUBB2A	0.0003969047116433446	3153902	113
chr6	TUBB2B	0.0012427307347398233	3224494	109
chr6	PSMG4	0.0006587928004102818	3231636	272
chr6	SLC22A23	0.0003578632359264502	3269195	1532
chr6	PXDC1	2.0052447328486834e-05	3722847	1217
chr6	FAM50B	3.420333294461192e-05	3849619	509
chr6	C6ORF50	-0.00020440711330425653	3982908	352
chr6	PRPF4B	0.00018412777713329502	4021500	224
chr6	FAM217A	0.00013111414255714073	4049667	146
chr6	C6orf201	0.00018910500346587872	4079439	201
chr6	ECI2	-2.3750783313836678e-05	4115922	1678
chr6	CDYL	2.5287425447843053e-05	4706392	2578
chr6	RPP40	-0.00018031228262462272	4994965	460
chr6	PPP1R3G	-0.00011591563076003968	5085719	261
chr6	LYRM4	0.0011310668721936441	5102826	904
chr6	FARS2	-2.6188181148180746e-05	5261276	3000
chr6	NRN1	0.00019390619672341787	5998231	1050
chr6	F13A1	-0.00015383675411811447	6144317	2252
chr6	LY86	-7.259790559039014e-05	6588340	2682
chr6	RREB1	0.00020473146608578945	7107829	2109
chr6	SSR1	-0.00010505171401327827	7268538	606
chr6	CAGE1	4.414418525245606e-05	7326888	353
chr6	RIOK1	0.00024379453711383228	7389728	697
chr6	DSP	0.00043734967775272055	7541807	590
chr6	SNRNP48	-1.0694699827571232e-06	7590431	423
chr6	BMP6	0.00022012801619710772	7727029	1060
chr6	TXNDC5	-7.843497473993251e-05	7881482	2
chr6	BLOC1S5-TXNDC5	-6.29372562171351e-05	7881754	771
chr6	BLOC1S5	0.0008343789092975273	8013799	3
chr6	EEF1E1-BLOC1S5	-0.00011765451294635101	8015958	341
chr6	EEF1E1	-0.00019729267261388945	8073592	822
chr6	SLC35B3	-8.440805664794993e-05	8413300	3630
chr6	OFCC1	-3.67095780792706e-05	9596342	6228
chr6	TFAP2A	-9.726966330476498e-06	10393418	715
chr6	GCNT2	-3.779099633105153e-05	10492455	1105
chr6	GCNT6	-6.366988737141878e-05	10633992	108
chr6	C6orf52	0.0002049775674063192	10671650	128
chr6	PAK1IP1	0.0011491924202639437	10694927	93
chr6	TMEM14C	-0.0004130386868715268	10723147	126
chr6	TMEM14B	-0.00022473439504042516	10747991	37
chr6	SYCP2L	0.00014923667754215746	10748026	871
chr6	MAK	1.522572348965762e-05	10762955	286
chr6	GCM2	9.730890803050979e-05	10873455	41
chr6	ELOVL2	8.86027027579766e-05	10980991	367
chr6	SMIM13	-6.8381749384498875e-06	11094265	482
chr6	ERVFRD-1	0.00016598568306200608	11102721	64
chr6	NEDD9	-0.0002166340421066144	11183530	1402
chr6	TMEM170B	0.0002836024090162364	11537937	1056
chr6	ADTRP	-9.558703719472624e-05	11712286	1263
chr6	HIVEP1	-2.1221112942519986e-05	12008994	1631
chr6	EDN1	-1.6969350040335926e-05	12290595	1106
chr6	PHACTR1	-4.803525593543889e-05	12717892	3095
chr6	TBC1D7	-5.076630597981792e-05	13266773	451
chr6	GFOD1	-0.0004902613259969392	13358061	680
chr6	AL583828.1	-0.0003018372631807883	13469512	48
chr6	SIRT5	-0.00023175377742902016	13574815	257
chr6	NOL7	0.0010290814827739957	13615558	4
chr6	AL441883.1	0.00013170190523627653	13615727	20
chr6	RANBP9	-0.00042277252286086265	13621729	422
chr6	MCUR1	0.00020363988629375167	13786788	677
chr6	RNF182	0.0003188272224958326	13924676	804
chr6	CD83	4.324601186850609e-06	14117871	2492
chr6	JARID2	1.0587968425044879e-05	15246526	3672
chr6	DTNBP1	0.00010966783253635132	15523031	1893
chr6	MYLIP	0.00021273881312757235	16129355	1495
chr6	GMPR	0.0007866303939999686	16238810	610
chr6	ATXN1	0.00011568768517210118	16299342	2930
chr6	STMND1	0.00015226474475951336	17102488	1122
chr6	RBM24	0.00010732651767149207	17281576	597
chr6	CAP2	0.00016256314951392393	17393446	981
chr6	FAM8A1	-0.00014563580446779563	17600585	165
chr6	NUP153	-0.00016846650913140187	17615268	605
chr6	KIF13A	7.966780682866425e-06	17759413	1522
chr6	NHLRC1	2.6357579645798e-05	18120717	418
chr6	TPMT	0.00010798165928707339	18128541	156
chr6	KDM1B	0.00011034866789924345	18155559	414
chr6	DEK	2.3002726157468477e-05	18224098	448
chr6	RNF144B	0.00019550965085502625	18368778	4443
chr6	ID4	-7.228953413532272e-05	19837616	4301
chr6	MBOAT1	-0.00017997034972043187	20100934	1595
chr6	E2F3	-0.000232850179687895	20402397	816
chr6	CDKAL1	-9.435493794389768e-05	20534687	4345
chr6	SOX4	8.358801265297594e-05	21593971	2040
chr6	PRL	2.26013971603909e-05	22287479	2404
chr6	HDGFL1	-0.0001039955599373643	22569677	4929
chr6	NRSN1	-0.00019105781649521468	24126349	5043
chr6	DCDC2	9.718810809393776e-05	24171983	1175
chr6	KAAG1	0.0002239436400163002	24357130	127
chr6	MRS2	1.2186295462720904e-05	24403152	284
chr6	GPLD1	-1.4102506734333883e-05	24424792	729
chr6	ALDH5A1	-5.2878005865598085e-05	24495079	336
chr6	KIAA0319	-0.00018154038485767695	24544331	607
chr6	TDP2	-0.00041727397129687194	24650204	128
chr6	ACOT13	-4.362672114957485e-05	24667262	217
chr6	C6orf62	-1.7741556560720005e-05	24705088	231
chr6	GMNN	-2.0306076483370508e-05	24775158	278
