Chromosome	Gene	-log10(pvalue)	Gene_start	Number_of_SNP
chr3	SCHIP1	3.2299016644117367	159557649	149
chr3	IL12A	1.8284695348746949	159706536	312
chr3	CTD-2049J23.3	11.577942275161261	159733810	683
chr3	C3orf80	4.306759487054386	159943422	369
chr3	RP11-432B6.3	4.2036407860158045	159945240	115
chr3	IFT80	3.873319980774734	159974773	445
chr3	SMC4	2.4382488540526968	160117061	123
chr3	TRIM59	2.1773998033707382	160150232	232
chr3	KPNA4	2.8611512238735393	160212782	492
chr3	ARL14	2.289016603136566	160394947	436
chr3	PPM1L	2.3535560813394003	160473389	1378
chr3	B3GALNT1	1.783958199581376	160801670	87
chr3	NMD3	1.9187247204706663	160822483	695
chr3	SPTSSB	2.422540371315936	161062579	627
chr3	OTOL1	3.0640098375370997	161214595	9842
chr3	SI	3.4756428298206563	164696685	7997
chr3	SLITRK3	2.5081678419005886	164904507	1239
chr3	BCHE	3.138568947994146	165490691	5859
chr3	ZBBX	2.5749388050306576	166958074	4040
chr3	SERPINI2	1.674825173958184	167159576	261
chr3	WDR49	1.8961757616791628	167196471	551
chr3	PDCD10	1.634433399948017	167401085	183
chr3	SERPINI1	3.7541148870087158	167453030	820
chr3	GOLIM4	4.19162695673608	167726464	2425
chr3	MECOM	2.99225222199926	168801286	4927
chr3	ACTRT3	1.2949081023108857	169484708	205
chr3	MYNN	1.1837958321161566	169490618	70
chr3	LRRC34	1.2740581640638438	169511215	99
chr3	LRRIQ4	1.8874117539769883	169539709	110
chr3	LRRC31	1.3080251875052056	169556966	232
chr3	SAMD7	1.1509732872792515	169629359	351
chr3	SEC62	1.8800845897420089	169684422	239
chr3	GPR160	1.8113330149299323	169755716	262
chr3	PHC3	2.1104506801481824	169804519	369
chr3	PRKCI	2.80599934504763	169940152	655
chr3	SKIL	2.4875917940361383	170075465	361
chr3	CLDN11	2.826598095253654	170136652	1483
chr3	SLC7A14	3.396875122332761	170177371	479
chr3	RPL22L1	1.0740117197882726	170582663	66
chr3	EIF5A2	1.3984375607567752	170606203	290
chr3	SLC2A2	2.0027604441887146	170714136	357
chr3	TNIK	2.8676698554275295	170779127	2186
chr3	PLD1	2.2697783097154263	171318194	1457
chr3	PP13439	1.6310180564471892	171509579	102
chr3	TMEM212	3.0327352499091202	171561138	817
chr3	FNDC3B	2.254530929329894	171757417	1858
chr3	AC092964.2	0	172019437	2
chr3	AC092964.1	1.0155041910255334	172034217	17
chr3	GHSR	1.393333856897454	172162922	258
chr3	TNFSF10	2.266901485900253	172223297	574
chr3	NCEH1	1.7666763874620448	172348038	846
chr3	AC007919.2	0.11673045820070174	172361482	3
chr3	ECT2	1.6957702133412256	172468471	481
chr3	SPATA16	1.864883257137372	172607147	1487
chr3	NLGN1	3.0380869842237397	173114073	4528
chr3	NAALADL2	4.21101755966374	174156362	9914
chr3	TBL1XR1	3.2686489935234118	176737142	6458
chr3	KCNMB2	3.0673689842516496	177990719	4793
chr3	ZMAT3	1.7072832890813292	178735010	700
chr3	PIK3CA	1.5322838891177333	178865901	577
chr3	KCNMB3	1.755846627448575	178957529	339
chr3	ZNF639	1.9960614900671991	179040778	233
chr3	MFN1	2.2093278739468327	179065479	267
chr3	GNB4	1.3995324424104392	179116989	447
chr3	ACTL6A	2.081207694148501	179280667	306
chr3	MRPL47	1.0215441974866082	179306072	53
chr3	NDUFB5	1.2197475127695747	179322477	118
chr3	USP13	1.7159778078700074	179370542	656
chr3	PEX5L	1.975489703822509	179512745	1988
chr3	TTC14	2.009781947389224	180319917	1072
chr3	CCDC39	2.3703967446635095	180320645	1227
chr3	FXR1	3.0970777916560293	180585928	470
chr3	DNAJC19	2.5688083792478436	180701496	1123
chr3	SOX2	2.588052172191345	181429713	2917
chr3	ATP11B	2.299917023356986	182511287	2191
chr3	DCUN1D1	2.0808282566229654	182655861	176
chr3	MCCC1	2.00047233486236	182733005	397
chr3	LAMP3	1.9667894228207188	182840000	296
chr3	MCF2L2	3.1987451968703122	182895830	1091
chr3	B3GNT5	1.6030164917247995	182971031	194
chr3	KLHL6	2.481386052302496	183205318	582
chr3	KLHL24	2.832499532046738	183353355	386
chr3	YEATS2	1.9540749041150571	183415605	415
chr3	MAP6D1	0.9326650005778021	183533663	73
chr3	PARL	1.3766928075312315	183547172	353
chr3	ABCC5	1.8514405300308776	183637721	549
chr3	HTR3D	1.1846965946096875	183749331	138
chr3	HTR3C	1.425007400463066	183770834	174
chr3	HTR3E	1.2026555813050162	183814851	189
chr3	EIF2B5	2.3432848288275343	183852825	1913
chr3	DVL3	1.300858049092322	183873175	71
chr3	AP2M1	1.4846004317007355	183892476	40
chr3	ABCF3	1.5445414661316799	183903810	49
chr3	VWA5B2	1.0215985103408434	183948216	64
chr3	ALG3	0.4788959286414328	183960088	36
chr3	ECE2	1.0860929431929673	183967437	160
chr3	CAMK2N2	0.1894831995797275	183977000	6
chr3	PSMD2	0.6122312213166397	184016496	42
chr3	EIF4G1	0.9481493074747378	184032282	74
chr3	FAM131A	1.4028644932022702	184053713	41
chr3	CLCN2	1.7164771567077253	184063972	73
chr3	POLR2H	0.5492721996206001	184079505	30
chr3	THPO	0.60224417123719	184089722	29
chr3	CHRD	1.0335583555170078	184097860	34
chr3	RP11-433C9.2	2.82388847434138	184119324	202
chr3	EPHB3	0.8468103600039796	184279571	110
chr3	MAGEF1	1.288007286717635	184428155	287
chr3	VPS8	2.208702428505206	184529930	969
chr3	C3orf70	1.8330402929508414	184795837	489
chr3	EHHADH	1.4323291437881347	184908411	379
chr3	MAP3K13	3.445123358137518	185000728	738
chr3	TMEM41A	1.881636055736559	185194283	73
chr3	LIPH	2.347425885547336	185224049	290
chr3	SENP2	1.6794175605264485	185300283	290
chr3	IGF2BP2	3.958792916683624	185361526	682
chr3	C3orf65	2.0730836760179905	185430315	42
chr3	TRA2B	4.081721116494748	185633693	472
chr3	ETV5	3.8893766247666695	185764096	308
chr3	DGKG	4.632860348092224	185823456	1256
chr3	CRYGS	3.507867067951895	186256229	416
chr3	TBCCD1	3.1539970891040037	186263861	58
chr3	DNAJB11	4.215798659669917	186285191	162
chr3	AHSG	2.931050155381126	186330711	126
chr3	FETUB	2.7781295362023983	186353757	134
chr3	HRG	2.6202359498495023	186378004	264
chr3	KNG1	3.829926128242012	186435064	490
chr3	EIF4A2	3.8781645007845817	186500993	114
chr3	RFC4	3.6022598127520897	186507668	152
chr3	ADIPOQ	2.0066925337554093	186560462	339
chr3	ST6GAL1	2.376794141221907	186648273	1137
chr3	RPL39L	2.4121723410319817	186838735	404
chr3	RTP1	1.6261119321073343	186915273	108
chr3	MASP1	1.865424493641141	186935941	643
chr3	RTP4	1.6421432568369791	187086119	1157
chr3	SST	1.55484744870002	187386693	806
chr3	RTP2	1.2836243249788668	187416046	133
chr3	RP11-211G3.3	1.4962474385077185	187420100	93
chr3	BCL6	1.7296449678239632	187439164	980
chr3	LPP	2.926288979580407	187871071	4132
chr3	AC022498.1	0.6501961973252998	187896330	16
chr3	TPRG1	1.650050661805212	188665002	1859
chr3	TP63	2.4376381298480783	189349204	2463
chr3	LEPREL1	2.234892740469198	189674516	1865
chr3	CLDN1	1.8382577672533698	190023489	549
chr3	CLDN16	2.7301182955659207	190040329	526
chr3	TMEM207	1.2234193894096679	190146443	329
chr3	IL1RAP	2.1713304382647696	190231839	985
chr3	GMNC	2.912996324672133	190570665	1518
chr3	OSTN	2.901629740853361	190917029	1214
chr3	UTS2B	1.3117510815799645	190984956	390
chr3	CCDC50	1.94456050469533	191046865	597
chr3	PYDC2	2.177925460992356	191178951	2093
chr3	FGF12	2.6967672127586493	191857183	4692
chr3	MB21D2	2.4344378711005943	192514603	1290
chr3	HRASLS	1.8950078712404868	192958913	897
chr3	ATP13A5	1.9851267927081677	192992578	598
chr3	ATP13A4	1.735600150468089	193119865	886
chr3	OPA1	2.128943972241156	193310932	1546
chr3	HES1	2.747967808687625	193853933	1643
chr3	CPN2	1.8828978137423011	194060493	501
chr3	LRRC15	1.3348460093011767	194075975	248
chr3	GP5	2.302820368489813	194115549	95
chr3	ATP13A3	2.3054193679137693	194123400	656
chr3	TMEM44	2.0158436830555515	194308401	673
chr3	LSG1	2.0512487293304287	194361516	258
chr3	FAM43A	2.233031997627895	194406621	1116
chr3	XXYLT1	2.7633896904787747	194789007	2530
chr3	ACAP2	3.135066103017867	194995464	911
chr3	PPP1R2	2.436292333705455	195241220	338
chr3	APOD	1.9374969855842017	195295572	458
chr3	MUC20	1.7476956425736068	195447752	128
chr3	MUC4	1.760267693714382	195473635	697
chr3	TNK2	1.9839239981220103	195590234	817
chr3	TFRC	2.6863984973329926	195754053	1023
chr3	ZDHHC19	3.2897683619018903	195924319	504
chr3	SLC51A	0.6618843022589852	195938357	28
chr3	PCYT1A	1.4056328670937528	195941092	163
chr3	RP11-447L10.1	1.1001406644121248	195975100	176
chr3	TCTEX1D2	1.1921194326684081	196018089	101
chr3	TM4SF19	1.6255321118509374	196046212	141
chr3	UBXN7	2.013883783732795	196074532	363
chr3	RNF168	2.183675164371357	196195653	303
chr3	SMCO1	1.3520422636435852	196233747	165
chr3	WDR53	1.118371156912371	196281055	149
chr3	FBXO45	1.1180068443413291	196295481	250
chr3	NRROS	1.2414393168897266	196366556	152
chr3	PIGX	2.689861324601892	196366645	511
chr3	CEP19	2.8501499248567104	196433147	42
chr3	PAK2	1.953079723951735	196466727	725
chr3	SENP5	3.0672447454484844	196594726	441
chr3	NCBP2	0.8472470256474505	196662272	56
chr3	PIGZ	1.3851765781333756	196673213	236
chr3	MFI2	1.4523434190894995	196715491	337
chr3	DLG1	5.330140358140215	196769430	1896
chr3	BDH1	2.906970758080544	197236653	1347
chr3	KIAA0226	2.5154937418476466	197398263	449
chr3	FYTTD1	2.079631408355236	197464049	193
chr3	LRCH3	1.8299261282420123	197518096	402
chr3	IQCG	1.9328956520983684	197615945	247
chr3	RPL35A	1.4073924939914442	197676857	23
chr3	LMLN	1.9726952512489977	197687070	659
chr4	ZNF595	1.7385967518460588	53178	426
chr4	ZNF732	1.6073364552931337	264463	654
chr4	ZNF141	1.557401090670203	331602	469
chr4	ZNF721	1.4291011312330497	419603	462
chr4	PIGG	1.688343601324178	492988	407
chr4	PDE6B	1.2120516611092818	619372	384
chr4	ATP5I	0.11522049063701494	666224	9
chr4	MYL5	0.6246235724823956	667368	42
chr4	MFSD7	0.8001790255368088	675617	71
chr4	PCGF3	1.8979712757284686	699536	516
chr4	CPLX1	1.9153772568290757	778744	427
chr4	GAK	2.0446278650957095	843063	583
chr4	TMEM175	1.7732635132595864	926174	161
chr4	DGKQ	0.8977103969613397	952674	125
chr4	SLC26A1	0.6117033743480964	972860	34
chr4	IDUA	1.2473155652837409	980784	161
chr4	FGFRL1	1.2112823886673008	1003723	219
chr4	RNF212	1.4927582392744727	1050037	632
chr4	SPON2	1.6446193674221625	1160719	314
chr4	CTBP1	1.2521036686547258	1205235	331
chr4	MAEA	1.6949282169777073	1283638	572
chr4	UVSSA	1.6092750292684457	1341053	293
chr4	CRIPAK	1.5184885778207091	1385339	75
chr4	NKX1-1	1.881953633714656	1396719	301
chr4	FAM53A	2.4352593902322615	1619641	1084
chr4	SLBP	1.7005057760918656	1694526	116
chr4	TMEM129	1.0090168426155708	1717678	48
chr4	TACC3	2.1454061436815546	1723226	311
chr4	FGFR3	2.821880984027769	1795033	216
chr4	LETM1	1.6890901253417543	1813205	148
chr4	WHSC1	2.7437682816154663	1873150	299
chr4	NELFA	1.5517467572142678	1984440	210
chr4	C4orf48	0.5921520945125354	2043688	25
chr4	NAT8L	1.8050640560429265	2061238	57
chr4	POLN	2.4577112395082783	2073644	558
chr4	HAUS3	0.9661301155170213	2229190	75
chr4	MXD4	1.0590996927006673	2249158	80
chr4	ZFYVE28	2.365566060684629	2271308	1021
chr4	RP11-503N18.3	1.7652044117793575	2451699	157
chr4	RNF4	3.397040864774652	2463946	679
chr4	FAM193A	2.1587888658146834	2626987	558
chr4	TNIP2	1.9118851833868626	2743374	252
chr4	SH3BP2	1.5129592456541052	2794749	428
chr4	ADD1	1.4736129011484012	2845583	404
chr4	MFSD10	0.7229411642448929	2932287	49
chr4	NOP14	1.2422138888161867	2939659	187
chr4	GRK4	2.3671399827013224	2965334	509
chr4	HTT	1.3343758630774505	3076407	862
chr4	MSANTD1	1.2310941540409108	3246095	205
chr4	RGS12	1.8883007224264494	3294754	753
chr4	HGFAC	1.373328134782017	3443613	96
chr4	DOK7	2.209718355385248	3465032	467
chr4	LRPAP1	2.26427019302025	3508102	264
chr4	AL590235.1	0.18337629144733292	3511522	4
chr4	LINC00955	2.5072968690039454	3578595	526
chr4	ADRA2C	2.610522044666266	3768074	2153
chr4	OTOP1	2.9223523465488275	4190529	2010
chr4	TMEM128	1.789499558794382	4237268	230
chr4	LYAR	1.3269947683263787	4269427	247
chr4	ZBTB49	1.5936097196067849	4291923	280
chr4	NSG1	1.9478950051110153	4349866	576
chr4	STX18	1.999006602642789	4417468	1298
chr4	MSX1	2.000422774243932	4861392	1431
chr4	CYTL1	2.07220222642181	5016312	649
chr4	STK32B	2.478106482701012	5053168	3115
chr4	C4orf6	1.5672791774016923	5526295	101
chr4	EVC2	1.9864928764661172	5544498	1024
chr4	EVC	1.3742216014505417	5712923	292
chr4	CRMP1	1.9914168597281885	5749810	1091
chr4	C4orf50	1.4140387103695133	5958844	796
chr4	JAKMIP1	2.7813752293969842	6027925	1277
chr4	WFS1	1.3088751690423484	6271575	495
chr4	PPP2R2C	2.039131737182714	6322304	1381
chr4	MAN2B2	1.9552486314030293	6576901	309
chr4	MRFAP1	1.7380356877165606	6641817	182
chr4	AC093323.1	1.0563230000416508	6693781	167
chr4	S100P	0.6135830855105435	6694795	39
chr4	MRFAP1L1	0.7240624228943883	6709427	34
chr4	BLOC1S4	2.1115441737213327	6717841	271
chr4	KIAA0232	1.5783269863216256	6783101	507
chr4	TBC1D14	1.8468103600039796	6910968	773
chr4	CCDC96	2.0500311573021275	7042578	24
chr4	TADA2B	1.7296076831268583	7043625	101
chr4	GRPEL1	1.763482891855095	7060632	462
chr4	SORCS2	2.43835370401084	7194264	4941
chr4	PSAPL1	0.6003937637810771	7432021	68
chr4	AFAP1	2.0732712854433	7760440	1519
chr4	AC097381.1	1.775516144684518	7940727	100
chr4	ABLIM2	2.8239029503898303	7967038	1205
chr4	SH3TC1	1.4993752495562662	8183798	512
chr4	HTRA3	1.9468715963083536	8271491	589
chr4	ACOX3	2.2984596448953742	8368008	627
chr4	TRMT44	1.7333661907365103	8437866	602
chr4	GPR78	1.4517371415552758	8560451	470
chr4	CPZ	1.5193736945236362	8594386	866
chr4	HMX1	0.6040745715329042	8847801	13
chr4	FAM90A26	1.0561796381818562	9172134	165
chr4	USP17L30	0.7648630995698154	9364854	54
chr4	RP11-1396O13.13	1.2027373077790817	9385742	234
chr4	DEFB131	2.4972384108933725	9446259	1187
chr4	SLC2A9	2.4161078158593785	9772776	2923
chr4	DRD5	0.3749387303194982	9783257	22
chr4	WDR1	2.4018378696099862	10075962	1883
chr4	ZNF518B	2.8908468447721516	10441497	1069
chr4	CLNK	2.5307790511221384	10488018	3142
chr4	HS3ST1	3.9991626194624663	11394773	8013
chr4	RAB28	3.393514373730284	13362977	6129
chr4	NKX3-2	2.5893627753710358	13542453	198
chr4	BOD1L1	2.5896327991893866	13570361	4101
chr4	CPEB2	3.1060796357158926	15004297	4851
chr4	C1QTNF7	3.492531389473557	15341441	1180
chr4	CC2D2A	1.8769327562634337	15471488	569
chr4	FBXL5	3.000437554889157	15606161	367
chr4	FAM200B	2.0149958996096586	15683284	99
chr4	BST1	2.5586033971456317	15704572	330
chr4	CD38	1.6627204839620593	15779897	615
chr4	FGFBP1	1.4949844023235106	15937191	257
chr4	FGFBP2	2.5425813959762857	15961865	88
chr4	PROM1	2.8644380388692117	15964698	858
chr4	TAPT1	3.454815394127532	16162127	1298
chr4	LDB2	3.369149224376795	16503163	3725
chr4	QDPR	4.090531694266955	17461883	1675
chr4	CLRN2	1.90592736120817	17516787	222
chr4	LAP3	1.6504097376799094	17578814	273
chr4	MED28	1.6302295649899288	17616253	112
chr4	FAM184B	2.399656688785467	17630928	716
chr4	DCAF16	1.2071959265952936	17802277	75
chr4	NCAPG	1.1560848504378198	17812524	104
chr4	LCORL	3.710090127016089	17842821	6360
chr4	SLIT2	3.6576010086137973	20254882	7868
chr4	PACRGL	1.3156017251235497	20697904	393
chr4	KCNIP4	3.732570119185995	20730238	7709
chr4	GPR125	3.313470977183962	22346693	4564
chr4	PPARGC1A	3.6323943848423443	23756663	4616
chr4	DHX15	2.274426465281619	24519063	1878
chr4	SOD3	1.5220500339874923	24791533	380
chr4	CCDC149	2.708748842424404	24807738	701
chr4	LGI2	3.1762193948287987	25000468	505
chr4	SEPSECS	2.9782444193856352	25121626	396
chr4	PI4K2B	2.108791035528057	25162262	654
chr4	ZCCHC4	2.7750113873198723	25314406	354
chr4	ANAPC4	1.6918797114958335	25378834	857
chr4	SLC34A2	1.8948339809189287	25656922	796
chr4	SEL1L3	1.5076168149603766	25749054	669
chr4	SMIM20	1.4036844624259248	25863451	898
chr4	RBPJ	2.248252203377933	26165076	1538
chr4	CCKAR	2.0133558864700314	26483021	376
chr4	TBC1D19	2.0253791716739276	26578058	635
chr4	STIM2	3.24914769989434	26859299	4338
chr4	RP11-180C1.1	3.3270980560593024	28363900	9395
chr4	PCDH7	3.3628936995751477	30722036	19816
chr4	ARAP2	3.8873380345610293	35949842	12729
chr4	DTHD1	2.886253795314141	36283243	2910
chr4	KIAA1239	2.268595788745131	37245841	3799
chr4	C4orf19	3.243862361396329	37455562	903
chr4	RELL1	4.0155469506110935	37592421	911
chr4	PGM2	3.397007277862656	37828254	814
chr4	TBC1D1	3.6597800310127817	37892707	2670
chr4	PTTG2	0.11167164668327816	37962055	8
chr4	AC021860.1	2.4546223628057366	38628028	1292
chr4	KLF3	3.6737337956588823	38665816	325
chr4	TLR10	2.4428418175246684	38773859	417
chr4	TLR1	1.6174624764674796	38792297	214
chr4	TLR6	2.2029707977653965	38825335	306
chr4	FAM114A1	3.161220150134279	38869297	501
chr4	TMEM156	2.4642490348788404	38968364	462
chr4	KLHL5	1.867935722887258	39046658	462
chr4	WDR19	1.940092160749533	39184023	408
chr4	RFC1	2.0830541297402627	39289075	276
chr4	KLB	2.581534636036652	39408472	313
chr4	RPL9	0.9213873279228281	39455743	37
chr4	LIAS	1.6951391011773833	39460619	176
chr4	UGDH	1.633769482528932	39500374	246
chr4	SMIM14	1.622134845271425	39547949	522
chr4	UBE2K	2.2926862184711467	39699663	597
chr4	PDS5A	1.5824851286123	39824482	1063
chr4	N4BP2	1.6180442315084038	40058445	787
chr4	RHOH	2.456862341709528	40192672	614
chr4	CHRNA9	2.2049372247303847	40337345	558
chr4	RBM47	2.8678844586636414	40425271	1384
chr4	NSUN7	2.0978447513483207	40751913	493
chr4	APBB2	3.281779904946635	40812043	2254
chr4	UCHL1	1.8622156058658383	41258429	421
chr4	LIMCH1	2.4977436268162347	41361623	1678
chr4	PHOX2B	1.7394802316737263	41746098	533
chr4	TMEM33	2.2514383303057612	41937136	452
chr4	DCAF4L1	1.6376362938848605	41983712	79
chr4	SLC30A9	2.468430401519109	41992488	524
chr4	BEND4	2.6766756953469675	42112954	816
chr4	SHISA3	1.8468591958900253	42399855	562
chr4	ATP8A1	2.7322113076121983	42410389	1942
chr4	GRXCR1	3.6166209421990003	42895283	4436
chr4	KCTD8	3.1250829463164282	44175925	4462
chr4	YIPF7	2.4152132316216983	44624085	915
chr4	GUF1	1.525665705477377	44680443	11
chr4	GNPDA2	2.898919997667561	44684216	3679
chr4	GABRG1	3.1203416805138238	46037785	3389
chr4	GABRA2	2.8866282880191276	46250443	1514
chr4	COX7B2	3.036858903026767	46736843	1244
chr4	GABRA4	2.921275002730922	46920916	384
chr4	GABRB1	2.1221916996006143	46995739	1933
chr4	COMMD8	1.6214476703149192	47452884	129
chr4	ATP10D	1.6468630834821796	47487304	587
chr4	CORIN	1.7983407392708637	47596014	948
chr4	NFXL1	1.4915888023607546	47849256	291
chr4	NIPAL1	1.4208431537700166	47916158	251
chr4	CNGA1	1.468817526225782	47937993	413
chr4	TXK	1.1553942324815543	48068409	284
chr4	TEC	1.9204786897826354	48137799	787
chr4	SLAIN2	1.847589336370422	48343338	610
chr4	SLC10A4	0.866588844088978	48485359	130
chr4	ZAR1	0.49261104346421614	48492268	37
chr4	FRYL	1.7729235345232706	48499377	746
chr4	OCIAD1	1.596208814550251	48807228	170
chr4	OCIAD2	1.196380395748198	48887035	243
chr4	CWH43	2.768026064575619	48988263	823
chr4	DCUN1D4	1.8114286559199213	52709165	523
chr4	LRRC66	2.0310344589297586	52859867	230
chr4	SGCB	1.4553776534405236	52886871	77
chr4	SPATA18	2.220394851795595	52917496	1617
chr4	USP46	2.593708545656616	53457137	1410
chr4	ERVMER34-1	3.529943969716223	53588784	441
chr4	RASL11B	3.2522053427020134	53728456	282
chr4	SCFD2	3.2293106952404553	53739148	1988
chr4	FIP1L1	3.0448411315416184	54243809	2605
chr4	LNX1	2.3414162845929374	54325467	1215
chr4	CHIC2	1.4107487337369693	54875955	162
chr4	AC110792.1	0	54927212	1
chr4	GSX2	0.4724474284724695	54965689	13
chr4	PDGFRA	2.091392216454111	55095263	1167
chr4	KIT	2.154702850594207	55524084	2061
chr4	KDR	2.3601082919127703	55944643	1831
chr4	SRD5A3	2.0617690665766335	56212275	851
chr4	TMEM165	1.6205675671265776	56262123	172
chr4	CLOCK	1.836811780726697	56294069	619
chr4	PDCL2	1.632418602612733	56422691	193
chr4	NMU	2.735637953213865	56461395	772
chr4	EXOC1	2.5124261338190146	56719781	888
chr4	CEP135	1.480953389148329	56815036	648
chr4	KIAA1211	2.757120808059806	57036360	1168
chr4	AASDH	1.8844360818039134	57204455	294
chr4	PPAT	1.4396377842676016	57259527	178
chr4	AC068620.1	0.37305122535041696	57276681	3
chr4	PAICS	1.4900075922217382	57301906	110
chr4	SRP72	1.681106453285813	57333080	175
chr4	ARL9	1.0765658248259538	57371508	96
chr4	THEGL	1.8960082394708968	57396774	434
chr4	HOPX	1.6241170084547716	57514154	654
chr4	SPINK2	2.405711339101161	57676025	751
chr4	REST	2.2357259568278893	57774074	601
chr4	NOA1	1.315864985368016	57829535	161
chr4	POLR2B	1.7120438319695026	57843887	272
chr4	IGFBP7	3.917627585172166	57896938	11529
chr4	LPHN3	3.7542184489704846	62066975	20882
chr4	TECRL	3.0084120153560345	65140974	8364
chr4	EPHA5	2.7783171825707966	66185280	8608
chr4	CENPC	2.5725593351557987	68337520	4374
chr4	STAP1	1.6530859353817735	68424445	308
chr4	UBA6	2.111245573030323	68478369	521
chr4	GNRHR	1.443170633700076	68605045	282
chr4	TMPRSS11D	1.711744065502255	68686593	388
chr4	TMPRSS11A	1.5870978224569894	68775102	594
chr4	TMPRSS11F	1.6165419073892922	68918915	783
chr4	TMPRSS11BNL	2.622222183436278	69054241	218
chr4	TMPRSS11B	2.2518127485203525	69092370	180
chr4	YTHDC1	2.6992415232457088	69176104	389
chr4	TMPRSS11E	2.611932562406235	69313166	466
chr4	UGT2B17	2.0665208109584055	69402901	48
chr4	UGT2B15	2.2123100405894833	69512347	742
chr4	UGT2B10	2.2516948843742033	69681710	830
chr4	UGT2A3	2.3122160659634385	69794180	758
chr4	UGT2B7	1.871911052468604	69917080	972
chr4	UGT2B11	2.792446414050693	70065668	723
chr4	UGT2B28	3.1841832562655537	70146216	705
chr4	UGT2B4	2.1727916783832066	70345882	1250
chr4	UGT2A2	0.9721002267160813	70454134	250
chr4	UGT2A1	2.074381122326252	70454911	610
chr4	SULT1B1	3.4126471669439464	70586879	519
chr4	SULT1E1	2.76697341387141	70676497	382
chr4	CSN1S1	1.9305613185090362	70796798	209
chr4	CSN2	1.7684233783446912	70820973	129
chr4	STATH	1.251429032098158	70861646	117
chr4	HTN3	1.2894071185078513	70894129	125
chr4	HTN1	2.009000880308047	70916118	261
chr4	C4orf40	2.578596816209955	70999332	471
chr4	ODAM	2.107030452044593	71062212	139
chr4	FDCSP	1.5986149700126469	71091787	96
chr4	CSN3	3.2251984639138325	71108304	382
chr4	CABS1	2.9480876447417104	71200682	369
chr4	SMR3A	2.0715401349961877	71226477	143
chr4	SMR3B	2.5223044088514626	71235809	166
chr4	PROL1	1.9226975163851663	71263598	146
chr4	MUC7	2.363329597898721	71296208	446
chr4	AMTN	1.6762983644071863	71384256	411
chr4	AMBN	1.684138766379244	71457972	303
chr4	ENAM	1.7753944315475239	71494460	183
chr4	IGJ	0.9028711577134114	71521257	90
chr4	UTP3	0.921032334582186	71554195	28
chr4	RUFY3	1.6343005352435296	71569920	493
chr4	GRSF1	1.6261468194015574	71681498	250
chr4	MOB1B	2.022787791719362	71768042	405
chr4	DCK	2.5647594171976187	71858254	434
chr4	SLC4A4	3.0942607704331646	72053002	1846
chr4	GC	3.0816141907875636	72607409	1193
chr4	NPFFR2	2.8346755312286267	72897520	1800
chr4	ADAMTS3	15.635867554733696	73146685	1982
chr4	COX18	16.312106455836048	73921796	1148
chr4	ANKRD17	12.20893423018315	73939092	513
chr4	ALB	10.733690673640272	74262830	395
chr4	AFP	5.8018819925340095	74296854	122
chr4	AFM	6.911860366052842	74347399	294
chr4	RASSF6	6.226560983308579	74437266	567
chr4	IL8	4.656528383905491	74606222	443
chr4	CXCL6	5.057809333525321	74702213	202
chr4	PF4V1	1.1980018576158786	74718905	56
chr4	CXCL1	2.180106137796949	74735109	293
chr4	PF4	5.2564424184755225	74846793	187
chr4	PPBP	2.7919996117578645	74852754	33
chr4	CXCL5	2.880622023812273	74861358	75
chr4	CXCL3	6.9356243847795005	74902305	76
chr4	CXCL2	2.490444000972735	74962751	59
chr4	MTHFD2L	6.247405376513515	74979890	579
chr4	AC093677.1	0.5442858976642356	75023326	5
chr4	EPGN	2.61051850196461	75174189	166
chr4	EREG	4.745502678133432	75230859	496
chr4	AREG	2.3470259310861343	75310850	427
chr4	AREGB	4.686955766917977	75480628	572
chr4	BTC	4.049281816528819	75669968	980
chr4	PARM1	4.363365691852414	75858304	1862
chr4	RCHY1	4.1750181414073095	76404246	1718
chr4	THAP6	2.0049117465542783	76439155	180
chr4	C4orf26	1.1371277309768353	76481257	102
chr4	CDKL2	4.532030995506603	76503214	267
chr4	G3BP2	1.4959629689527278	76567965	369
chr4	USO1	2.0318669628722708	76649776	434
chr4	PPEF2	1.3306384833227893	76781019	343
chr4	NAAA	2.2981920536827896	76831808	259
chr4	SDAD1	2.312577172991914	76862102	203
chr4	AC110615.1	0.5246717346453524	76871882	34
chr4	CXCL9	0.8535711644815017	76922427	52
chr4	ART3	2.5516245499408137	76932336	793
chr4	CXCL10	0.4947509595502545	76942272	16
chr4	CXCL11	0.3795994912704032	76954834	69
chr4	NUP54	3.615376020277736	77035811	372
chr4	SCARB2	2.866489832656791	77079889	326
chr4	FAM47E	2.992542417407041	77135192	241
chr4	FAM47E-STBD1	3.2116095871491583	77172885	392
chr4	CCDC158	2.3055088731829154	77234153	423
chr4	SHROOM3	3.7274854103490482	77356252	1777
chr4	SOWAHB	2.663348178360095	77816081	469
chr4	SEPT11	2.8412154822765765	77870855	545
chr4	CCNI	2.0816477332735657	77968310	262
chr4	CCNG2	3.707230169788807	78078303	2552
chr4	CXCL13	3.389430324353286	78432906	650
chr4	CNOT6L	3.5110588760055608	78634540	594
chr4	MRPL1	3.7021519824565035	78783673	723
chr4	FRAS1	3.559333309297406	78978723	2999
chr4	ANXA3	1.9494617145835282	79472672	548
chr4	BMP2K	1.8875257086025379	79697495	664
chr4	PAQR3	2.108719627077164	79808280	996
chr4	NAA11	2.478477500401748	80146847	940
