chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr4	71263598	71275914	+	58503	PROL1	457	2.74604398E-1	DAVIES_SUCCESS
chr4	71296208	71348714	+	4589	MUC7	674	1.09444653E-1	DAVIES_SUCCESS
chr4	71384297	71398459	+	401138	AMTN	550	7.89124877E-2	DAVIES_SUCCESS
chr4	71457974	71473004	+	258	AMBN	308	2.29115895E-2	DAVIES_SUCCESS
chr4	71494460	71512536	+	10117	ENAM	174	1.11386893E-2	DAVIES_SUCCESS
chr4	71521257	71532348	-	3512	IGJ	97	4.20927292E-2	DAVIES_SUCCESS
chr4	71554195	71556268	+	57050	UTP3	56	9.34376047E-2	DAVIES_SUCCESS
chr4	71570653	71674336	+	22902	RUFY3	80	7.71459326E-1	DAVIES_SUCCESS
chr4	71681498	71705627	-	2926	GRSF1	73	7.64608882E-1	DAVIES_SUCCESS
chr4	71768056	71853891	+	92597	MOB1B	119	7.28149206E-1	DAVIES_SUCCESS
chr4	71859264	71896629	+	1633	DCK	127	3.44885686E-1	DAVIES_SUCCESS
chr4	72053002	72437804	+	8671	SLC4A4	648	6.97335666E-1	DAVIES_SUCCESS
chr4	72607410	72671237	-	2638	GC	369	5.91344125E-1	DAVIES_SUCCESS
chr4	72897520	73013918	+	10886	NPFFR2	236	4.27376405E-1	DAVIES_SUCCESS
chr4	73146685	73434516	-	9508	ADAMTS3	444	8.22499391E-1	DAVIES_SUCCESS
chr4	73920415	73935472	-	285521	COX18	62	6.88990649E-1	DAVIES_SUCCESS
chr4	73940501	74124502	-	26057	ANKRD17	136	6.39093794E-1	DAVIES_SUCCESS
chr4	74269971	74287129	+	213	ALB	143	5.70087664E-1	DAVIES_SUCCESS
chr4	74296854	74321492	+	174	AFP	168	4.59923358E-1	DAVIES_SUCCESS
chr4	74347461	74369718	+	173	AFM	170	4.30939705E-1	DAVIES_SUCCESS
chr4	74374519	74394250	+	728040	LOC728040	153	3.60241895E-1	DAVIES_SUCCESS
chr4	74437266	74486348	-	166824	RASSF6	234	8.788774E-1	DAVIES_SUCCESS
chr4	74606222	74609433	+	3576	IL8	172	9.81657838E-1	DAVIES_SUCCESS
chr4	74702272	74704477	+	6372	CXCL6	121	4.97748785E-1	DAVIES_SUCCESS
chr4	74719012	74720198	+	5197	PF4V1	154	6.12416083E-1	DAVIES_SUCCESS
chr4	74735108	74737019	+	2919	CXCL1	147	5.83420425E-1	DAVIES_SUCCESS
chr4	74846541	74847841	-	5196	PF4	120	3.42399056E-1	DAVIES_SUCCESS
chr4	74852155	74853907	-	5473	PPBP	112	3.43911349E-1	DAVIES_SUCCESS
chr4	74861358	74864446	-	6374	CXCL5	100	3.50077501E-1	DAVIES_SUCCESS
chr4	74902311	74904490	-	2921	CXCL3	63	5.56462669E-1	DAVIES_SUCCESS
chr4	74919754	74921116	-	10895	PPBPP2	49	3.31351144E-1	DAVIES_SUCCESS
chr4	74962753	74964997	-	2920	CXCL2	45	2.38115149E-1	DAVIES_SUCCESS
chr4	74979895	75168814	+	441024	MTHFD2L	313	9.09299315E-1	DAVIES_SUCCESS
chr4	75174186	75182520	+	255324	EPGN	230	9.59509479E-1	DAVIES_SUCCESS
chr4	75230859	75254477	+	2069	EREG	306	9.59132603E-1	DAVIES_SUCCESS
chr4	75310852	75490485	+	374	AREG	434	8.45683438E-1	DAVIES_SUCCESS
chr4	75671447	75719882	-	685	BTC	396	6.95728777E-3	DAVIES_SUCCESS
chr4	75858284	75975325	+	25849	PARM1	345	4.09001878E-1	DAVIES_SUCCESS
chr4	76279285	76287776	+	441025	LOC441025	409	3.04470073E-1	DAVIES_SUCCESS
chr4	76404246	76439640	-	25898	RCHY1	257	6.2691766E-1	DAVIES_SUCCESS
chr4	76439653	76472540	+	152815	THAP6	252	6.55765091E-1	DAVIES_SUCCESS
chr4	76481257	76491103	+	152816	C4orf26	222	6.70851688E-1	DAVIES_SUCCESS
chr4	76501703	76555721	-	8999	CDKL2	321	6.46784118E-1	DAVIES_SUCCESS
chr4	76567952	76598667	-	9908	G3BP2	302	6.0677986E-1	DAVIES_SUCCESS
chr4	76649828	76735366	+	8615	USO1	378	5.0091514E-1	DAVIES_SUCCESS
chr4	76781025	76823681	-	5470	PPEF2	251	1.47314865E-1	DAVIES_SUCCESS
chr4	76831807	76862166	-	27163	NAAA	246	1.90010935E-1	DAVIES_SUCCESS
chr4	76871067	76912113	-	55153	SDAD1	344	3.06817527E-1	DAVIES_SUCCESS
chr4	76922622	76928641	-	4283	CXCL9	363	5.0481644E-1	DAVIES_SUCCESS
chr4	76932332	77033955	+	419	ART3	936	7.90297974E-1	DAVIES_SUCCESS
chr4	76942268	76944689	-	3627	CXCL10	413	5.44737858E-1	DAVIES_SUCCESS
chr4	76954839	76957350	-	6373	CXCL11	468	5.7616099E-1	DAVIES_SUCCESS
chr4	77035816	77069655	-	53371	NUP54	684	8.93646768E-1	DAVIES_SUCCESS
chr4	77079891	77135052	-	950	SCARB2	718	8.7615268E-1	DAVIES_SUCCESS
chr4	77135192	77204936	+	100129583	FAM47E	554	5.96768643E-1	DAVIES_SUCCESS
chr4	77172852	77232283	+	100631383	FAM47E-STBD1	455	4.28637729E-1	DAVIES_SUCCESS
chr4	77227178	77232283	+	8987	STBD1	260	3.17113077E-1	DAVIES_SUCCESS
chr4	77234191	77328458	-	339965	CCDC158	378	2.47044803E-1	DAVIES_SUCCESS
chr4	77356252	77704405	+	57619	SHROOM3	996	6.18677424E-1	DAVIES_SUCCESS
chr4	77494720	77494785	+	100616299	MIR4450	279	5.38489946E-1	DAVIES_SUCCESS
chr4	77816081	77819002	-	345079	SOWAHB	278	6.09115415E-1	DAVIES_SUCCESS
chr4	77870894	77959768	+	55752	SEPT11	319	7.82466816E-1	DAVIES_SUCCESS
chr4	77969176	77997125	-	10983	CCNI	167	5.37535118E-1	DAVIES_SUCCESS
chr4	78078356	78091213	+	901	CCNG2	269	8.90573609E-1	DAVIES_SUCCESS
chr4	78432906	78532988	+	10563	CXCL13	244	3.23767297E-1	DAVIES_SUCCESS
chr4	78634540	78740544	-	246175	CNOT6L	241	4.66947955E-1	DAVIES_SUCCESS
chr4	78783804	78873944	+	65008	MRPL1	268	4.18293337E-1	DAVIES_SUCCESS
chr4	78978723	79465423	+	80144	FRAS1	1613	5.8772119E-1	DAVIES_SUCCESS
chr4	79472741	79531605	+	306	ANXA3	487	7.78392346E-1	DAVIES_SUCCESS
chr4	79567147	79605655	+	100505702	LOC100505702	228	9.96401495E-1	DAVIES_SUCCESS
chr4	79697531	79833341	+	55589	BMP2K	125	7.42356916E-1	DAVIES_SUCCESS
chr4	79808283	79860582	-	152559	PAQR3	137	7.97949859E-1	DAVIES_SUCCESS
chr4	79892901	80229953	+	100505875	LOC100505875	834	3.52496812E-1	DAVIES_SUCCESS
chr4	80238271	80247171	-	84779	NAA11	132	2.05682936E-3	DAVIES_SUCCESS
chr4	80327506	80329372	-	2712	GK2	113	9.12388105E-1	DAVIES_SUCCESS
chr4	80413746	80497614	+	100506035	LOC100506035	272	4.71488714E-1	DAVIES_SUCCESS
chr4	80748624	80784401	+	118425	PCAT4	356	8.68546793E-1	DAVIES_SUCCESS
chr4	80822770	80994477	-	118429	ANTXR2	595	8.68383625E-1	DAVIES_SUCCESS
chr4	81105438	81125482	+	56978	PRDM8	305	3.78532084E-1	DAVIES_SUCCESS
chr4	81187741	81212171	+	2250	FGF5	285	2.501503E-1	DAVIES_SUCCESS
chr4	81256873	81884910	+	255119	C4orf22	933	7.38088633E-1	DAVIES_SUCCESS
chr4	81952118	81978685	+	651	BMP3	193	9.72571803E-1	DAVIES_SUCCESS
chr4	82009836	82136218	-	5593	PRKG2	415	7.22828474E-1	DAVIES_SUCCESS
chr4	82348218	82393061	-	153020	RASGEF1B	251	7.44390921E-1	DAVIES_SUCCESS
chr4	83274466	83295149	-	3184	HNRNPD	237	9.95981637E-1	DAVIES_SUCCESS
chr4	83343716	83351378	-	9987	HNRPDL	203	9.62530293E-1	DAVIES_SUCCESS
chr4	83351725	83382244	+	58478	ENOPH1	238	9.56459491E-1	DAVIES_SUCCESS
chr4	83405603	83483510	-	441027	TMEM150C	302	9.08141195E-1	DAVIES_SUCCESS
chr4	83534265	83542590	-	439934	LINC00575	382	6.02560563E-1	DAVIES_SUCCESS
chr4	83550689	83720010	-	79966	SCD5	888	1.7112657E-1	DAVIES_SUCCESS
chr4	83674489	83674583	-	693160	MIR575	357	8.14493784E-2	DAVIES_SUCCESS
chr4	83739813	83822069	-	22872	SEC31A	310	9.42464481E-1	DAVIES_SUCCESS
chr4	83814604	83822069	-	100499177	THAP9-AS1	186	9.44722595E-1	DAVIES_SUCCESS
chr4	83821836	83841438	+	79725	THAP9	217	9.62620447E-1	DAVIES_SUCCESS
chr4	83845755	83934040	-	132660	LIN54	296	9.80650502E-1	DAVIES_SUCCESS
chr4	83956238	83996971	+	51138	COPS4	180	9.84479054E-1	DAVIES_SUCCESS
chr4	84011210	84035911	-	51316	PLAC8	136	8.69537022E-1	DAVIES_SUCCESS
chr4	84182688	84206067	-	27235	COQ2	368	4.77244368E-1	DAVIES_SUCCESS
chr4	84213613	84256306	-	10855	HPSE	289	5.35350495E-1	DAVIES_SUCCESS
chr4	84328498	84377025	-	113510	HELQ	259	8.46147117E-1	DAVIES_SUCCESS
chr4	84377117	84382929	+	51023	MRPS18C	195	9.62871847E-1	DAVIES_SUCCESS
chr4	84382093	84406290	-	84142	FAM175A	264	9.76773888E-1	DAVIES_SUCCESS
chr4	84457066	84527027	+	84803	AGPAT9	481	9.30356548E-1	DAVIES_SUCCESS
chr4	85414435	85419387	-	4825	NKX6-1	152	1.83054148E-1	DAVIES_SUCCESS
chr4	85504056	85572493	+	1040	CDS1	223	8.7349874E-1	DAVIES_SUCCESS
chr4	85590692	85887544	-	23001	WDFY3	221	9.8669423E-1	DAVIES_SUCCESS
chr4	85887970	85928168	+	404201	WDFY3-AS2	83	9.91065176E-1	DAVIES_SUCCESS
chr4	86396283	86923823	+	83478	ARHGAP24	1376	8.38652271E-1	DAVIES_SUCCESS
chr4	86643620	86643686	+	100616349	MIR4451	270	8.12129561E-1	DAVIES_SUCCESS
chr4	86936275	87515263	-	5602	MAPK10	981	5.5513118E-1	DAVIES_SUCCESS
chr4	87515467	87736328	+	5783	PTPN13	426	5.47246677E-1	DAVIES_SUCCESS
chr4	87744620	87770416	-	345274	SLC10A6	284	4.84680369E-1	DAVIES_SUCCESS
chr4	87797357	87813575	-	132989	C4orf36	216	5.98906494E-1	DAVIES_SUCCESS
chr4	87846045	87856002	-	100506746	LOC100506746	200	6.51089484E-1	DAVIES_SUCCESS
chr4	87856153	88062206	+	4299	AFF1	498	3.41456868E-1	DAVIES_SUCCESS
chr4	88082213	88141674	-	57563	KLHL8	290	1.49971028E-2	DAVIES_SUCCESS
chr4	88221646	88221735	-	100847027	MIR5705	239	4.50815697E-2	DAVIES_SUCCESS
chr4	88224940	88244056	-	345275	HSD17B13	316	6.21550424E-2	DAVIES_SUCCESS
chr4	88257690	88312455	-	51170	HSD17B11	383	2.02542928E-1	DAVIES_SUCCESS
chr4	88343727	88380606	+	53343	NUDT9	316	4.67546004E-1	DAVIES_SUCCESS
chr4	88394487	88450655	-	8404	SPARCL1	383	1.17567442E-1	DAVIES_SUCCESS
chr4	88529680	88538025	+	1834	DSPP	219	3.20688085E-2	DAVIES_SUCCESS
chr4	88571453	88585512	+	1758	DMP1	247	1.82670075E-2	DAVIES_SUCCESS
chr4	88720701	88733601	+	3381	IBSP	380	2.28603447E-2	DAVIES_SUCCESS
chr4	88742562	88767968	+	56955	MEPE	522	4.37740291E-2	DAVIES_SUCCESS
chr4	88896801	88904563	+	6696	SPP1	284	1.87479285E-1	DAVIES_SUCCESS
chr4	88928798	88998931	+	5311	PKD2	320	6.55833372E-1	DAVIES_SUCCESS
chr4	89011415	89152474	-	9429	ABCG2	482	1.38469335E-1	DAVIES_SUCCESS
chr4	89178760	89205983	-	152926	PPM1K	242	4.36979063E-2	DAVIES_SUCCESS
chr4	89299890	89364249	+	55008	HERC6	209	2.70733158E-1	DAVIES_SUCCESS
chr4	89378267	89427319	+	51191	HERC5	98	9.92778236E-1	DAVIES_SUCCESS
chr4	89442128	89444952	-	100996939	PYURF	124	9.91258179E-1	DAVIES_SUCCESS
chr4	89513573	89629693	+	8916	HERC3	320	4.52239909E-1	DAVIES_SUCCESS
chr4	89617065	89619023	-	266812	NAP1L5	146	2.28361323E-1	DAVIES_SUCCESS
chr4	89630939	89651254	+	285512	FAM13A-AS1	183	2.39982551E-1	DAVIES_SUCCESS
chr4	89647104	90032549	-	10144	FAM13A	1285	7.89790062E-2	DAVIES_SUCCESS
chr4	90033967	90036052	+	166815	TIGD2	395	4.14028794E-2	DAVIES_SUCCESS
chr4	90165428	90229161	-	285513	GPRIN3	368	4.01079393E-1	DAVIES_SUCCESS
chr4	90645249	90759447	-	6622	SNCA	556	9.57672373E-1	DAVIES_SUCCESS
chr4	90757551	90763142	+	644248	LOC644248	336	9.4089282E-1	DAVIES_SUCCESS
chr4	90816002	90875780	+	22915	MMRN1	274	9.64744772E-1	DAVIES_SUCCESS
chr4	91048683	92523370	+	401145	CCSER1	3323	1.17819396E-1	DAVIES_SUCCESS
chr4	93225549	94693649	+	2895	GRID2	2408	4.35608436E-1	DAVIES_SUCCESS
chr4	94750077	94751142	+	474	ATOH1	240	4.18386338E-1	DAVIES_SUCCESS
chr4	95128758	95212443	+	56916	SMARCAD1	345	1.76310998E-1	DAVIES_SUCCESS
chr4	95219706	95264027	-	27306	HPGDS	323	1.38199914E-1	DAVIES_SUCCESS
chr4	95373007	95589378	+	10611	PDLIM5	544	4.50904085E-1	DAVIES_SUCCESS
chr4	95679127	96079601	+	658	BMPR1B	1074	2.62054902E-1	DAVIES_SUCCESS
chr4	96083655	96470361	-	8633	UNC5C	1127	7.87984585E-1	DAVIES_SUCCESS
chr4	96761238	96762625	+	5161	PDHA2	445	7.79305277E-1	DAVIES_SUCCESS
chr4	98288076	98411315	+	101410545	STPG2-AS1	266	8.17459353E-1	DAVIES_SUCCESS
chr4	98480024	99064391	-	285555	STPG2	1621	3.62030831E-1	DAVIES_SUCCESS
chr4	99182526	99365012	+	5910	RAP1GDS1	362	4.56404214E-1	DAVIES_SUCCESS
chr4	99391517	99579812	-	10098	TSPAN5	508	8.52062765E-1	DAVIES_SUCCESS
chr4	99799606	99851786	-	1977	EIF4E	261	8.80821694E-3	DAVIES_SUCCESS
chr4	99916787	99983960	+	23173	METAP1	332	3.12803472E-1	DAVIES_SUCCESS
chr4	99918537	99918611	+	100500867	MIR3684	139	1.21636492E-1	DAVIES_SUCCESS
chr4	99992129	100009931	-	128	ADH5	374	5.94406172E-1	DAVIES_SUCCESS
chr4	100010007	100222513	+	100507053	LOC100507053	887	8.14472635E-1	DAVIES_SUCCESS
chr4	100044832	100065449	-	127	ADH4	433	6.5617065E-1	DAVIES_SUCCESS
chr4	100081750	100082804	-	359806	PCNAP1	325	6.51584946E-1	DAVIES_SUCCESS
chr4	100123794	100140403	-	130	ADH6	230	8.95166022E-1	DAVIES_SUCCESS
chr4	100197522	100212185	-	124	ADH1A	268	8.49785047E-1	DAVIES_SUCCESS
chr4	100227526	100242572	-	125	ADH1B	387	6.00952744E-1	DAVIES_SUCCESS
chr4	100257648	100273917	-	126	ADH1C	494	7.23717065E-1	DAVIES_SUCCESS
chr4	100333417	100356667	-	131	ADH7	375	8.14842981E-1	DAVIES_SUCCESS
chr4	100432160	100463460	+	84103	C4orf17	271	5.11793329E-2	DAVIES_SUCCESS
chr4	100467863	100485189	-	93587	TRMT10A	282	6.08545959E-2	DAVIES_SUCCESS
chr4	100485239	100545154	+	4547	MTTP	335	8.36538079E-2	DAVIES_SUCCESS
chr4	100737980	100791346	+	27071	DAPP1	291	5.82209191E-1	DAVIES_SUCCESS
chr4	100799494	100815703	-	8649	LAMTOR3	168	6.18128856E-1	DAVIES_SUCCESS
chr4	100817406	100867883	-	79982	DNAJB14	178	5.88896481E-1	DAVIES_SUCCESS
chr4	100869242	100871512	-	3015	H2AFZ	113	6.19672206E-1	DAVIES_SUCCESS
chr4	100871635	100873620	+	256880	LOC256880	112	6.19686778E-1	DAVIES_SUCCESS
chr4	101107026	101111655	-	115265	DDIT4L	325	6.07623354E-1	DAVIES_SUCCESS
chr4	101316497	101439250	-	51705	EMCN	562	8.87124492E-1	DAVIES_SUCCESS
chr4	101581435	101596270	-	100874275	EMCN-IT3	289	3.22629043E-1	DAVIES_SUCCESS
chr4	101944586	102268628	-	5530	PPP3CA	737	6.53374166E-2	DAVIES_SUCCESS
chr4	102268933	102270040	+	90024	FLJ20021	125	2.4879538E-2	DAVIES_SUCCESS
chr4	102341117	102995969	+	55024	BANK1	1474	2.87301432E-2	DAVIES_SUCCESS
chr4	103172197	103266655	-	64116	SLC39A8	577	5.69291673E-1	DAVIES_SUCCESS
chr4	103422485	103538459	+	4790	NFKB1	395	2.71714479E-3	DAVIES_SUCCESS
chr4	103552642	103682151	-	4126	MANBA	348	4.97008645E-3	DAVIES_SUCCESS
chr4	103717132	103790032	-	7323	UBE2D3	275	6.88791954E-2	DAVIES_SUCCESS
chr4	103790134	103813963	+	493856	CISD2	204	6.07868348E-2	DAVIES_SUCCESS
chr4	103806204	103940896	-	150159	SLC9B1	333	5.58233486E-2	DAVIES_SUCCESS
chr4	103941386	103998439	-	133308	SLC9B2	191	7.19750253E-2	DAVIES_SUCCESS
chr4	103998781	104021024	-	56898	BDH2	139	1.97637116E-1	DAVIES_SUCCESS
chr4	104026962	104119566	-	1062	CENPE	298	3.47758467E-1	DAVIES_SUCCESS
chr4	104510624	104640973	-	6870	TACR3	566	4.02055999E-1	DAVIES_SUCCESS
chr4	105389462	105416058	-	80319	CXXC4	134	9.78295893E-2	DAVIES_SUCCESS
chr4	106067031	106200960	+	54790	TET2	323	3.94683296E-2	DAVIES_SUCCESS
chr4	106290233	106395227	-	27068	PPA2	497	1.63984837E-1	DAVIES_SUCCESS
chr4	106473776	106602070	+	54848	ARHGEF38	520	1.01527131E-2	DAVIES_SUCCESS
chr4	106482747	106491392	+	100874374	ARHGEF38-IT1	316	8.87150679E-3	DAVIES_SUCCESS
chr4	106603784	106629881	-	57117	INTS12	234	7.71138072E-2	DAVIES_SUCCESS
chr4	106629940	106768882	+	79807	GSTCD	450	9.41585299E-2	DAVIES_SUCCESS
chr4	106816596	106892828	+	255743	NPNT	355	2.54577587E-1	DAVIES_SUCCESS
chr4	106967232	107237861	-	93627	TBCK	588	5.38125212E-1	DAVIES_SUCCESS
chr4	107236766	107270381	+	9255	AIMP1	244	4.40050941E-1	DAVIES_SUCCESS
chr4	107279339	107288592	-	100507096	GIMD1	189	4.62349599E-1	DAVIES_SUCCESS
chr4	107842958	108204846	-	27123	DKK2	732	3.21524963E-1	DAVIES_SUCCESS
chr4	108534821	108641419	-	9061	PAPSS1	442	3.32799914E-1	DAVIES_SUCCESS
chr4	108745720	108836204	+	166929	SGMS2	302	1.14130546E-1	DAVIES_SUCCESS
chr4	108852716	108874613	+	113612	CYP2U1	210	4.93486239E-1	DAVIES_SUCCESS
chr4	108910869	108956331	+	3033	HADH	296	2.54285731E-1	DAVIES_SUCCESS
chr4	108968700	109090112	-	51176	LEF1	364	1.41500305E-1	DAVIES_SUCCESS
chr4	109088680	109097586	+	641518	LEF1-AS1	153	3.31981678E-2	DAVIES_SUCCESS
chr4	109459345	109541613	-	285456	RPL34-AS1	411	3.37859782E-1	DAVIES_SUCCESS
chr4	109541721	109551639	+	6164	RPL34	215	2.68308598E-1	DAVIES_SUCCESS
chr4	109571740	109588978	+	58505	OSTC	250	4.48884556E-1	DAVIES_SUCCESS
chr4	109663201	109684235	-	64850	AGXT2L1	307	1.1485052E-1	DAVIES_SUCCESS
chr4	109731876	110223799	-	84570	COL25A1	1391	1.71564449E-1	DAVIES_SUCCESS
chr4	110351118	110354973	-	100533182	SEC24B-AS1	93	2.50849082E-1	DAVIES_SUCCESS
chr4	110354970	110461615	+	10427	SEC24B	236	2.61323796E-1	DAVIES_SUCCESS
chr4	110481354	110608872	+	55013	CCDC109B	418	2.18659935E-1	DAVIES_SUCCESS
chr4	110609784	110624629	-	839	CASP6	214	1.09994011E-1	DAVIES_SUCCESS
chr4	110631144	110651242	-	81579	PLA2G12A	175	7.16850951E-2	DAVIES_SUCCESS
chr4	110661847	110723335	-	3426	CFI	245	2.23089921E-1	DAVIES_SUCCESS
chr4	110736665	110745893	+	54433	GAR1	190	3.08907922E-1	DAVIES_SUCCESS
chr4	110749149	110765861	+	10692	RRH	236	3.68321002E-1	DAVIES_SUCCESS
chr4	110769339	110793471	+	345193	LRIT3	259	4.12047686E-1	DAVIES_SUCCESS
chr4	110834039	110934118	+	1950	EGF	365	7.74582581E-1	DAVIES_SUCCESS
chr4	110970228	111119820	-	79071	ELOVL6	595	4.9823499E-1	DAVIES_SUCCESS
chr4	111397228	111484493	+	2028	ENPEP	266	5.08589652E-1	DAVIES_SUCCESS
chr4	111538579	111563279	-	5308	PITX2	170	7.81284965E-1	DAVIES_SUCCESS
chr4	113066552	113110237	+	132720	C4orf32	242	3.74525755E-1	DAVIES_SUCCESS
chr4	113152894	113191211	+	55435	AP1AR	197	2.9190744E-1	DAVIES_SUCCESS
chr4	113196781	113207059	-	92610	TIFA	167	3.44576306E-1	DAVIES_SUCCESS
chr4	113218498	113363764	+	80216	ALPK1	518	3.90800976E-1	DAVIES_SUCCESS
chr4	113434671	113437328	-	63973	NEUROG2	219	6.33466135E-1	DAVIES_SUCCESS
chr4	113460488	113558151	-	55345	C4orf21	289	7.72365632E-1	DAVIES_SUCCESS
chr4	113558119	113578748	+	51574	LARP7	159	7.40691406E-1	DAVIES_SUCCESS
chr4	113569029	113569713	-	442894	MIR302B	132	8.18108819E-1	DAVIES_SUCCESS
chr4	113739238	114304896	+	287	ANK2	1258	9.04791982E-1	DAVIES_SUCCESS
chr4	114028018	114028111	+	100302188	MIR1243	356	5.93832426E-1	DAVIES_SUCCESS
chr4	114372187	114683083	-	817	CAMK2D	751	3.59698805E-1	DAVIES_SUCCESS
chr4	114821439	114900878	-	79642	ARSJ	426	2.33825079E-1	DAVIES_SUCCESS
chr4	115519610	115598202	+	7368	UGT8	273	2.98227975E-2	DAVIES_SUCCESS
chr4	115577914	115578010	+	693162	MIR577	78	2.40455554E-2	DAVIES_SUCCESS
chr4	115748926	116035032	-	64579	NDST4	817	2.51172351E-1	DAVIES_SUCCESS
chr4	117220880	117220924	+	100302290	MIR1973	185	3.4605059E-1	DAVIES_SUCCESS
chr4	118004709	118006736	-	133022	TRAM1L1	231	2.79441241E-1	DAVIES_SUCCESS
chr4	118954772	119179789	+	9348	NDST3	666	2.73133181E-1	DAVIES_SUCCESS
chr4	119199916	119200978	+	100093630	SNHG8	216	2.85728949E-1	DAVIES_SUCCESS
chr4	119200344	119200475	+	677809	SNORA24	214	2.89714426E-1	DAVIES_SUCCESS
chr4	119201192	119273922	-	8492	PRSS12	352	2.35141157E-1	DAVIES_SUCCESS
chr4	119437494	119475359	+	645455	CEP170P1	262	4.61459338E-1	DAVIES_SUCCESS
chr4	119606573	119632077	+	57721	METTL14	179	1.42981657E-1	DAVIES_SUCCESS
chr4	119643977	119759827	-	9871	SEC24D	659	4.76838746E-1	DAVIES_SUCCESS
chr4	119809995	119982402	+	171024	SYNPO2	866	9.43172523E-1	DAVIES_SUCCESS
chr4	120056938	120108944	+	51778	MYOZ2	364	7.04317815E-2	DAVIES_SUCCESS
chr4	120133781	120216673	+	54532	USP53	492	1.81089796E-2	DAVIES_SUCCESS
chr4	120217573	120225600	-	401152	C4orf3	392	2.33381556E-2	DAVIES_SUCCESS
chr4	120238404	120243316	-	2169	FABP2	447	2.28485673E-2	DAVIES_SUCCESS
chr4	120326677	120331815	-	401149	FLJ14186	408	9.23544423E-3	DAVIES_SUCCESS
chr4	120375937	120420747	+	645513	LOC645513	341	9.98887473E-3	DAVIES_SUCCESS
chr4	120415549	120549981	-	8654	PDE5A	505	1.74913306E-2	DAVIES_SUCCESS
chr4	120980578	120988013	-	4085	MAD2L1	171	8.2735762E-1	DAVIES_SUCCESS
chr4	121615928	121844013	-	11107	PRDM5	1066	4.30276036E-1	DAVIES_SUCCESS
chr4	121956781	121993673	-	79625	NDNF	336	1.21804956E-1	DAVIES_SUCCESS
chr4	122052563	122148621	-	79931	TNIP3	341	2.24340333E-4	DAVIES_SUCCESS
chr4	122249796	122302181	-	84109	QRFPR	552	9.4638361E-1	DAVIES_SUCCESS
chr4	122589151	122618147	-	308	ANXA5	393	7.20905504E-1	DAVIES_SUCCESS
chr4	122680084	122686340	-	132332	TMEM155	301	8.55876983E-1	DAVIES_SUCCESS
chr4	122685739	122687963	+	100192379	PP12613	296	8.59007731E-1	DAVIES_SUCCESS
chr4	122722471	122738176	+	5393	EXOSC9	217	7.95861806E-1	DAVIES_SUCCESS
chr4	122737598	122745088	-	890	CCNA2	166	7.47106057E-1	DAVIES_SUCCESS
chr4	122745483	122791652	-	55212	BBS7	195	7.16338563E-1	DAVIES_SUCCESS
chr4	122800182	122872909	-	7222	TRPC3	238	4.01697078E-1	DAVIES_SUCCESS
chr4	123091757	123283914	+	84162	KIAA1109	306	3.33069966E-7	DAVIES_SUCCESS
chr4	123300120	123350947	+	132612	ADAD1	190	1.95513935E-7	DAVIES_SUCCESS
chr4	123372625	123377650	-	3558	IL2	145	6.29021091E-8	DAVIES_SUCCESS
chr4	123533782	123542212	-	59067	IL21	225	6.43389401E-5	DAVIES_SUCCESS
chr4	123651343	123653613	-	729338	CETN4P	177	4.2917324E-1	DAVIES_SUCCESS
chr4	123653856	123666098	+	166379	BBS12	177	4.65643115E-1	DAVIES_SUCCESS
chr4	123747862	123819390	+	2247	FGF2	274	2.47154385E-1	DAVIES_SUCCESS
chr4	123813798	123844159	-	11162	NUDT6	259	2.37666472E-1	DAVIES_SUCCESS
chr4	123844224	124240604	+	166378	SPATA5	1003	4.15309251E-1	DAVIES_SUCCESS
chr4	124317949	124324915	+	10252	SPRY1	201	5.03493312E-1	DAVIES_SUCCESS
chr4	124571421	124851518	+	285419	LOC285419	857	1.79023461E-2	DAVIES_SUCCESS
chr4	125585203	125633887	-	57182	ANKRD50	255	6.97051289E-1	DAVIES_SUCCESS
chr4	126237566	126414087	+	79633	FAT4	672	3.012551E-1	DAVIES_SUCCESS
chr4	126428413	126428462	+	100302267	MIR2054	278	6.31948755E-1	DAVIES_SUCCESS
chr4	128554086	128637934	+	27152	INTU	138	4.77156049E-1	DAVIES_SUCCESS
chr4	128651554	128695447	+	83447	SLC25A31	83	8.05477207E-1	DAVIES_SUCCESS
chr4	128703452	128754526	+	22824	HSPA4L	72	9.37093103E-1	DAVIES_SUCCESS
chr4	128802015	128820377	+	10733	PLK4	48	9.26154033E-1	DAVIES_SUCCESS
chr4	128838959	128887139	-	256471	MFSD8	49	8.9483868E-1	DAVIES_SUCCESS
chr4	128886460	128957476	+	80167	C4orf29	103	9.9584888E-1	DAVIES_SUCCESS
chr4	128982502	129144081	+	55132	LARP1B	327	9.94245686E-1	DAVIES_SUCCESS
chr4	129190391	129209984	-	10424	PGRMC2	132	9.70793869E-1	DAVIES_SUCCESS
chr4	129730778	129796379	+	79960	PHF17	228	9.38676336E-1	DAVIES_SUCCESS
chr4	129805151	130014764	-	132320	SCLT1	501	9.9023379E-1	DAVIES_SUCCESS
chr4	130014828	130033843	+	132321	C4orf33	228	9.86886412E-1	DAVIES_SUCCESS
chr4	134070469	134112732	+	57575	PCDH10	326	7.79599232E-1	DAVIES_SUCCESS
chr4	135117488	135122903	-	132430	PABPC4L	255	1.08973637E-1	DAVIES_SUCCESS
